file_name,extension,ID,x_start[px]_df1,x_start[px]_df2,y_start[px]_df1,y_start[px]_df2,x_end[px]_df1,x_end[px]_df2,y_end[px]_df1,y_end[px]_df2,ra_start[deg]_df1,ra_start[deg]_df2,dec_start[deg]_df1,dec_start[deg]_df2,ra_end[deg]_df1,ra_end[deg]_df2,dec_end[deg]_df1,dec_end[deg]_df2,JD_start[UTC]_df1,JD_start[UTC]_df2,JD_end[UTC]_df1,JD_end[UTC]_df2,norad_number_df1,norad_number_df2,angle_offset[deg]_df1,angle_offset[deg]_df2,pixel_offset[px]_df1,pixel_offset[px]_df2,range[m]_df1,range[m]_df2,phase_angle[deg]_df1,phase_angle[deg]_df2,ang_vel[deg/s]_df1,ang_vel[deg/s]_df2
OMEGA.2022-01-03T08:01:32.026.fits,14,2,48.0,48.0,2854.7,2854.7,544.0,544.0,100.0,100.0,201.24361795191408,201.2436556,-47.1760505162225,-47.1760214,201.2852775165816,201.2853153,-47.33955477969919,-47.3395252,59582.33486938709,2459582.834869387,59582.33487439016,2459582.83487439,8319.0,8319.0,,0.09,,17.7,,1065564.0,,111.56,,0.3879
OMEGA.2022-01-04T01:11:08.716.astred.cal.fits,1,1,2032.0,2032.0,4100.0,4100.0,544.0,544.0,0.0,0.0,33.19495530289443,33.1953108,-21.23666120707449,-21.2352645,33.099839647287645,33.0998404,-21.479485001505104,-21.478058,59583.0495056021,2459583.549505602,59583.049514307175,2459583.549514307,21437.0,21437.0,,0.01,,108.3,,1208025.0,,82.32,,0.3492
OMEGA.2022-01-04T01:11:08.716.astred.cal.fits,4,7,1504.0,1504.0,4100.0,4100.0,2096.0,2096.0,3587.2,3587.2,33.56992653318431,33.5701875,-21.23673659280749,-21.2357696,33.6076222677244,33.6078406,-21.267055404182127,-21.2661728,59583.052249738015,2459583.552249738,59583.05227456708,2459583.552274567,44345.0,44345.0,,0.76,,0.9,,10905016.0,,81.91,,0.02261
OMEGA.2022-01-04T01:11:08.716.astred.cal.fits,6,8,848.0,848.0,4100.0,4100.0,2096.0,2096.0,2946.6,2946.6,33.25658332858946,33.2566152,-20.97108198741008,-20.9710526,33.33569265428331,33.3357245,-21.03960745367223,-21.0395765,59583.052040126175,2459583.552040126,59583.05209358921,2459583.552093589,44345.0,44345.0,,1.1,,28.4,,10897348.0,,82.03,,0.02265
OMEGA.2022-01-04T01:11:08.716.astred.cal.fits,6,9,736.0,736.0,4100.0,4100.0,2096.0,2096.0,2946.6,2946.6,33.24947251583639,33.2495043,-20.971067122161745,-20.9710377,33.33569265428331,33.3357245,-21.03960745367223,-21.0395765,59583.05203734618,2459583.552037346,59583.05209358921,2459583.552093589,44345.0,44345.0,,1.34,,8.8,,10897348.0,,82.03,,0.02265
OMEGA.2022-01-04T01:11:08.716.astred.cal.fits,7,10,48.0,48.0,2850.8,2850.8,2096.0,2096.0,1056.8,1056.8,33.341432210364125,33.341685,-21.04661245379093,-21.0452682,33.47156746453627,33.4716797,-21.15276963213956,-21.1517824,59583.05209767213,2459583.552097672,59583.05218366114,2459583.552183661,44345.0,44345.0,,0.43,,13.2,,10900266.0,,81.98,,0.02264
OMEGA.2022-01-04T01:11:08.716.astred.cal.fits,8,11,48.0,48.0,928.9,928.9,1120.0,1120.0,0.0,0.0,33.477190435919574,33.4776483,-21.16021720053908,-21.1593683,33.54532955401975,33.5457728,-21.21516697378376,-21.2144786,59583.05218857806,2459583.552188578,59583.05223314511,2459583.552233145,44345.0,44345.0,,0.74,,0.5,,10902986.0,,81.94,,0.02262
OMEGA.2022-01-04T01:11:08.716.astred.cal.fits,9,12,48.0,48.0,2630.5,2630.5,2096.0,2096.0,804.4,804.4,33.069821073025814,33.0706395,-20.81942196444098,-20.8180013,33.19949702088646,33.2002318,-20.927779404379297,-20.9266148,59583.0519172498,2459583.55191725,59583.052003516816,2459583.552003517,44345.0,44345.0,,0.08,,14.0,,10893252.0,,82.1,,0.02267
OMEGA.2022-01-04T01:11:08.716.astred.cal.fits,10,2,48.0,48.0,708.6,708.6,720.0,720.0,100.0,100.0,33.205467374164726,33.2059287,-20.93336775466394,-20.9323104,33.248079364078144,33.2484947,-20.96944526391661,-20.9684863,59583.0520076002,2459583.5520076,59583.05203604279,2459583.552036043,44345.0,44345.0,,0.53,,4.0,,10895630.0,,82.06,,0.02266
OMEGA.2022-01-04T01:11:08.716.astred.cal.fits,11,3,880.0,880.0,4200.0,4200.0,48.0,48.0,1925.8,1925.8,33.39436401149411,33.3949986,-20.726748903498432,-20.7256636,33.34148856583856,33.3420184,-20.86138134128505,-20.8604162,59583.04948753212,2459583.549487532,59583.04949234519,2459583.549492345,21437.0,21437.0,,0.18,,114.8,,1207764.0,,81.87,,0.3494
OMEGA.2022-01-04T01:11:08.716.astred.cal.fits,15,4,2096.0,2096.0,3014.6,3014.6,1024.0,1024.0,100.0,100.0,33.47120182270085,33.4722578,-20.53248790606873,-20.5315531,33.403474252004024,33.404156,-20.705240151895246,-20.704273,59583.04948086012,2459583.54948086,59583.0494867852,2459583.549486785,21437.0,21437.0,,0.29,,138.9,,1207706.0,,81.72,,0.3494
OMEGA.2022-01-04T01:11:08.716.astred.cal.fits,17,5,48.0,48.0,3491.4,3491.4,2096.0,2096.0,1665.4,1665.4,33.61359456533801,33.6136934,-21.272574276913232,-21.2718549,33.74416289146409,33.7440827,-21.380471533945204,-21.3800569,59583.05227864999,2459583.55227865,59583.052365195006,2459583.552365195,44345.0,44345.0,,0.06,,5.9,,10907357.0,,81.87,,0.02259
OMEGA.2022-01-04T01:11:08.716.astred.cal.fits,18,6,48.0,48.0,1601.6,1601.6,1840.0,1840.0,0.0,0.0,33.74996596149479,33.7498798,-21.38443844036639,-21.3838352,33.86416451456669,33.8641316,-21.47906618856714,-21.4786464,59583.05236872099,2459583.552368721,59583.052444702014,2459583.552444702,44345.0,44345.0,,0.12,,2.9,,10910713.0,,81.81,,0.02258
OMEGA.2022-01-04T01:17:13.178.astred.cal.fits,18,2,688.0,688.0,0.0,0.0,400.0,400.0,4100.0,4100.0,33.795280711451426,33.7951824,-21.470876470983736,-21.4704037,33.77662096783117,33.7765736,-21.22802933212585,-21.2273616,59583.05486091878,2459583.554860919,59583.05486461986,2459583.55486462,28415.0,28415.0,,0.13,,25.2,,591037.0,,81.79,,0.7383
OMEGA.2022-01-04T01:17:13.178.astred.cal.fits,22,3,384.0,384.0,0.0,0.0,112.0,112.0,4100.0,4100.0,33.77538745165945,33.7755332,-21.20654889337719,-21.2060793,33.75759928988154,33.758005,-20.96376356857648,-20.9630238,59583.05486508878,2459583.554865089,59583.054868789855,2459583.55486879,28415.0,28415.0,,0.1,,18.1,,591304.0,,81.68,,0.7376
OMEGA.2022-01-04T01:17:13.178.astred.cal.fits,25,4,2096.0,2096.0,2470.1,2470.1,1984.0,1984.0,4200.0,4200.0,33.747055795284034,33.748038,-20.82067718506537,-20.8199712,33.73977918874039,33.7408485,-20.718218906845944,-20.7174168,59583.054871204775,2459583.554871205,59583.05487268185,2459583.554872682,28415.0,28415.0,,0.19,,2.4,,591641.0,,81.55,,0.7368
OMEGA.2022-01-04T01:17:13.178.astred.cal.fits,26,5,112.0,112.0,100.0,100.0,48.0,48.0,1285.2,1285.2,33.75759655894994,33.7580026,-20.96108912388065,-20.9604745,33.753267179565604,33.7538746,-20.89090074403316,-20.8902148,59583.05486898078,2459583.554868981,59583.054869901855,2459583.554869902,28415.0,28415.0,,0.8,,3.4,,591468.0,,81.62,,0.7372
OMEGA.2022-01-04T01:17:13.178.astred.cal.fits,29,6,1952.0,1952.0,100.0,100.0,1680.0,1680.0,4200.0,4200.0,33.73801497921619,33.7388026,-20.69654101020513,-20.6960164,33.720077810136175,33.7213935,-20.45372525415824,-20.4529667,59583.05487315077,2459583.554873151,59583.05487685185,2459583.554876852,28415.0,28415.0,,0.11,,2.9,,591853.0,,81.47,,0.7362
OMEGA.2022-01-04T01:49:30.183.astred.cal.fits,7,4,48.0,48.0,0.0,0.0,2096.0,2096.0,127.9,127.9,35.23139284602918,35.2333408,-6.59130114940033,-6.5964318,35.22341612585608,35.2256534,-6.470037284495762,-6.47502,59583.07622837788,2459583.576228378,59583.07623171294,2459583.576231713,30608.0,30608.0,,0.5,,44.7,,940009.0,,73.75,,0.4344
OMEGA.2022-01-04T01:49:30.183.astred.cal.fits,8,5,48.0,48.0,96.1,96.1,2096.0,2096.0,288.0,288.0,35.22513009908858,35.227547,-6.464795870177203,-6.4694463,35.21346764497127,35.2160415,-6.343558727298815,-6.3480347,59583.07623171387,2459583.576231714,59583.07623504894,2459583.576235049,30608.0,30608.0,,1.27,,69.1,,940729.0,,73.7,,0.4338
OMEGA.2022-01-04T01:49:30.183.astred.cal.fits,22,1,48.0,48.0,416.4,416.4,2096.0,2096.0,576.3,576.3,35.20563326770679,35.2083274,-6.210985756549802,-6.2157718,35.195929756221865,35.1987417,-6.0896750556222194,-6.0943599,59583.07623866387,2459583.576238664,59583.07624199893,2459583.576241999,30608.0,30608.0,,0.37,,70.5,,942183.0,,73.61,,0.4325
OMEGA.2022-01-04T01:49:30.183.astred.cal.fits,23,2,48.0,48.0,544.5,544.5,2096.0,2096.0,736.5,736.5,35.19787353977039,35.2006342,-6.083782322852167,-6.0887272,35.18606477066705,35.1891435,-5.962489199257979,-5.9673181,59583.076241999865,2459583.576242,59583.07624533493,2459583.576245335,30608.0,30608.0,,1.26,,79.7,,942919.0,,73.56,,0.4319
OMEGA.2022-01-04T01:49:30.183.astred.cal.fits,24,3,48.0,48.0,704.7,704.7,2096.0,2096.0,864.6,864.6,35.18813201629835,35.1910357,-5.957010284531891,-5.9618633,35.17802643355975,35.1814589,-5.835611615637747,-5.8404568,59583.07624533586,2459583.576245336,59583.07624867093,2459583.576248671,30608.0,30608.0,,0.36,,88.9,,943659.0,,73.51,,0.4313
OMEGA.2022-01-04T03:08:57.016.astred.cal.fits,6,18,469.0,464.0,1306.0,1287.8,2096.0,2096.0,1401.0,1409.1,104.4534363785012,104.4499786,16.441921214100798,16.4363506,104.5539224998012,104.5508425,16.447868138116746,16.4436982,59583.13122178102,2459583.631221781,59583.13149460079,2459583.63146157,26880.0,26880.0,,0.86,,87.8,,37569767.0,,6.32,,0.004683
OMEGA.2022-01-04T03:08:57.016.astred.cal.fits,7,20,48.0,48.0,1410.0,1409.4,2096.0,2096.0,1526.0,1537.2,104.55982622985508,104.5566529,16.448225268984526,16.4437203,104.68630929033904,104.6832415,16.45555503697111,16.4514209,59583.1315106242,2459583.631471692,59583.13185398979,2459583.631815664,26880.0,26880.0,,0.17,,77.6,,37570257.0,,6.31,,0.004683
OMEGA.2022-01-04T03:08:57.016.astred.cal.fits,8,24,48.0,48.0,1529.0,1505.5,2096.0,2096.0,1646.0,1665.4,104.69181817287432,104.6890535,16.455853034990106,16.4495404,104.81833577613445,104.8156524,16.463022904431494,16.4590606,59583.13186895615,2459583.631830867,59583.132212379016,2459583.632175118,26880.0,26880.0,,1.06,,92.9,,37570819.0,,6.31,,0.004683
OMEGA.2022-01-04T03:08:57.016.astred.cal.fits,13,2,48.0,48.0,260.2,260.2,2096.0,2096.0,420.1,420.1,104.2930858588674,104.2909033,16.883661810064055,16.8792408,104.41985989482475,104.4177583,16.89361736008438,16.8890065,59583.13345716614,2459583.633450216,59583.13380364096,2459583.633796969,28218.0,28218.0,,0.57,,77.7,,37750453.0,,5.88,,0.004651
OMEGA.2022-01-04T03:08:57.016.astred.cal.fits,14,3,48.0,48.0,388.3,388.3,2096.0,2096.0,580.2,580.2,104.4258120079065,104.4233381,16.891866950271325,16.8871333,104.55257862278036,104.5502061,16.903633759461695,16.8987166,59583.13381939987,2459583.633811616,59583.13416615315,2459583.634158647,28218.0,28218.0,,1.45,,79.3,,37751344.0,,5.87,,0.00465
OMEGA.2022-01-04T03:08:57.016.astred.cal.fits,15,6,48.0,48.0,548.4,548.4,2096.0,2096.0,708.3,708.3,104.5585107064583,104.5560329,16.90166930118647,16.89684,104.68529569041824,104.6829192,16.91157672201813,16.9064429,59583.13418191206,2459583.634174128,59583.13452838594,2459583.63452088,28218.0,28218.0,,0.55,,81.5,,37752232.0,,5.86,,0.00465
OMEGA.2022-01-04T03:08:57.016.astred.cal.fits,16,7,48.0,48.0,676.6,676.6,2096.0,2096.0,836.5,836.5,104.69110730609138,104.688745,16.90962006298723,16.9045626,104.81794443598857,104.8156441,16.91940406769077,16.9140839,59583.13454386685,2459583.634536361,59583.13489062013,2459583.634883114,28218.0,28218.0,,0.54,,100.0,,37753117.0,,5.85,,0.00465
OMEGA.2022-01-04T03:08:57.016.astred.cal.fits,22,8,48.0,48.0,1778.0,1761.7,2096.0,2096.0,1901.0,1921.6,104.95655706518284,104.9535746,16.47094419926385,16.4647296,105.08307114350382,105.0801953,16.478236982188122,16.4740909,59583.13258758187,2459583.632548941,59583.1329309959,2459583.632893192,26880.0,26880.0,,1.04,,92.1,,37571931.0,,6.3,,0.004683
OMEGA.2022-01-04T03:08:57.016.astred.cal.fits,23,9,48.0,48.0,1905.0,1889.8,2096.0,2096.0,2024.0,2049.7,105.08905000606572,105.0860658,16.478392275099306,16.4721994,105.21558749280123,105.2126953,16.48557994082942,16.4814809,59583.13294721395,2459583.632908673,59583.13329066383,2459583.633252645,26880.0,26880.0,,1.03,,92.4,,37572482.0,,6.3,,0.004682
OMEGA.2022-01-04T03:08:57.016.astred.cal.fits,24,10,48.0,48.0,2031.0,2018.0,2096.0,2096.0,2145.8,2145.8,105.2213295596528,105.2183791,16.485895264519552,16.4795861,105.34786080401616,105.3450109,16.4928380927137,16.4868889,59583.13330625417,2459583.633267848,59583.13364963699,2459583.633611543,26880.0,26880.0,,0.13,,108.8,,37573029.0,,6.31,,0.004682
OMEGA.2022-01-04T03:15:01.467.astred.cal.fits,6,5,48.0,48.0,928.9,928.9,2096.0,2096.0,1216.9,1216.9,104.41882537147718,104.4155961,16.423626436803634,16.4191802,104.5452612847154,104.5421475,16.44109416037129,16.4364547,59583.13540798286,2459583.635407983,59583.13571887417,2459583.635718874,26727.0,26727.0,,0.79,,15.6,,25639222.0,,6.34,,0.00503
OMEGA.2022-01-04T03:15:01.467.astred.cal.fits,7,6,48.0,48.0,1185.2,1185.2,2096.0,2096.0,1473.2,1473.2,104.55119546141532,104.5479603,16.439040517670563,16.4345779,104.67762551651494,104.6745361,16.456569739824335,16.4517733,59583.13573213108,2459583.635732131,59583.13604135299,2459583.636041353,26727.0,26727.0,,0.75,,0.0,,25580915.0,,6.32,,0.005053
OMEGA.2022-01-04T03:15:01.467.astred.cal.fits,8,8,48.0,48.0,1441.4,1441.4,2096.0,2096.0,1761.5,1761.5,104.68313574072296,104.6803481,16.45479768182552,16.4498929,104.8096230274916,104.8069471,16.47400556433582,16.468908,59583.1360548879,2459583.636054888,59583.13636299921,2459583.636362999,26727.0,26727.0,,1.59,,1.0,,25520584.0,,6.31,,0.005078
OMEGA.2022-01-04T03:15:01.467.astred.cal.fits,22,1,48.0,48.0,2018.0,2018.0,2096.0,2096.0,2306.0,2306.0,104.94785530390052,104.944883,16.48931007166896,16.484072,105.07439676894325,105.0715267,16.506375800364225,16.501029,59583.13669539988,2459583.6366954,59583.13700017519,2459583.637000175,26727.0,26727.0,,0.64,,9.3,,25400416.0,,6.28,,0.005127
OMEGA.2022-01-04T03:15:01.467.astred.cal.fits,24,2,48.0,48.0,2562.5,2562.5,2096.0,2096.0,2850.5,2850.5,105.21259858155652,105.2097496,16.521536850115726,16.5160187,105.33914169193731,105.3364313,16.53873926550399,16.5328154,59583.13732979493,2459583.637329795,59583.13763123378,2459583.637631234,26727.0,26727.0,,0.57,,2.2,,25280617.0,,6.27,,0.005176
OMEGA.2022-01-04T03:15:01.467.astred.cal.fits,31,3,48.0,48.0,1060.9,1060.9,2096.0,2096.0,1220.8,1220.8,105.08018775684656,105.0779997,16.936947859215906,16.9313676,105.20702228679563,105.2049324,16.94655509667917,16.940643,59583.13559952518,2459583.635599525,59583.135946278,2459583.635946278,28218.0,28218.0,,0.51,,77.9,,37755691.0,,5.85,,0.00465
OMEGA.2022-01-04T03:15:01.467.astred.cal.fits,32,4,48.0,48.0,1189.1,1189.1,2096.0,2096.0,1349.0,1349.0,105.21297189626829,105.2106298,16.944480430584818,16.9387479,105.33985801549689,105.33757,16.95391513174434,16.9479412,59583.13596147997,2459583.63596148,59583.13630823279,2459583.636308233,28218.0,28218.0,,0.51,,97.7,,37756560.0,,5.85,,0.004649
OMEGA.2022-01-04T03:36:09.901.astred.cal.fits,5,17,48.0,48.0,3299.2,3299.2,2096.0,2096.0,3266.9,3266.9,53.2020458,53.2020458,-29.389879,-29.389879,53.3413807,53.3413807,-29.3923237,-29.3923237,2459583.650203275,2459583.650203275,2459583.650262209,2459583.650262209,27367.0,27367.0,1.09,1.09,118.2,118.2,8196037.0,8196037.0,71.81,71.81,0.02464,0.02464
OMEGA.2022-01-04T03:36:09.901.astred.cal.fits,6,18,48.0,48.0,3235.2,3235.2,2096.0,2096.0,3170.8,3170.8,53.3474963,53.3474963,-29.3942278,-29.3942278,53.486839,53.486839,-29.3984203,-29.3984203,2459583.650264713,2459583.650264713,2459583.650323369,2459583.650323369,27367.0,27367.0,0.2,0.2,123.7,123.7,8178817.0,8178817.0,71.72,71.72,0.02472,0.02472
OMEGA.2022-01-04T03:36:09.901.astred.cal.fits,7,19,48.0,48.0,3139.1,3139.1,2096.0,2096.0,3106.8,3106.8,53.4932301,53.4932301,-29.4003184,-29.4003184,53.6325924,53.6325924,-29.4024603,-29.4024603,2459583.65032615,2459583.65032615,2459583.650384529,2459583.650384529,27367.0,27367.0,1.1,1.1,129.1,129.1,8161610.0,8161610.0,71.62,71.62,0.02481,0.02481
OMEGA.2022-01-04T03:36:09.901.astred.cal.fits,8,20,48.0,48.0,3075.0,3075.0,2096.0,2096.0,3010.7,3010.7,53.6389866,53.6389866,-29.4043515,-29.4043515,53.7783585,53.7783585,-29.4082408,-29.4082408,2459583.650387032,2459583.650387032,2459583.650445411,2459583.650445411,27367.0,27367.0,0.2,0.2,134.4,134.4,8144450.0,8144450.0,71.53,71.53,0.02489,0.02489
OMEGA.2022-01-04T03:36:09.901.astred.cal.fits,12,1,2096.0,,2470.1,,48.0,,3911.7,,53.7783664,,-29.2005989,,53.6393922,,-29.115054,,,,,,,,,,,,,,,,,
OMEGA.2022-01-04T03:36:09.901.astred.cal.fits,13,2,2096.0,,2630.2,,48.0,,4071.9,,53.3433898,,-28.9259242,,53.205161,,-28.8399428,,,,,,,,,,,,,,,,,
OMEGA.2022-01-04T03:36:09.901.astred.cal.fits,14,3,2096.0,,1060.7,,48.0,,2534.4,,53.487934,,-29.0193625,,53.3494615,,-28.9316255,,,,,,,,,,,,,,,,,
OMEGA.2022-01-04T03:36:09.901.astred.cal.fits,22,4,48.0,48.0,2914.8,2914.8,2096.0,2096.0,2850.5,2850.5,53.9301983,53.9301983,-29.4138413,-29.4138413,54.0695923,54.0695923,-29.4174275,-29.4174275,2459583.650508518,2459583.650508518,2459583.650566341,2459583.650566341,27367.0,27367.0,0.2,0.2,145.1,145.1,8110308.0,8110308.0,71.34,71.34,0.02506,0.02506
OMEGA.2022-01-04T03:36:09.901.astred.cal.fits,22,5,2096.0,,3427.1,,1168.0,,4100.0,,54.0694959,,-29.3832458,,54.0062693,,-29.3434726,,,,,,,,,,,,,,,,,
OMEGA.2022-01-04T03:36:09.901.astred.cal.fits,23,6,2096.0,,1889.6,,48.0,,3331.3,,54.2156855,,-29.4740035,,54.0759758,,-29.3889139,,,,,,,,,,,,,,,,,
OMEGA.2022-01-04T03:36:09.901.astred.cal.fits,23,7,48.0,48.0,2818.8,2818.8,2096.0,2096.0,2786.5,2786.5,54.0760635,54.0760635,-29.4192977,-29.4192977,54.2154592,54.2154592,-29.420833,-29.420833,2459583.650569122,2459583.650569122,2459583.650626667,2459583.650626667,27367.0,27367.0,1.1,1.1,150.2,150.2,8093280.0,8093280.0,71.25,71.25,0.02515,0.02515
OMEGA.2022-01-04T03:36:09.901.astred.cal.fits,24,8,48.0,48.0,2754.7,2754.7,2096.0,2096.0,2690.4,2690.4,54.2217288,54.2217288,-29.4226967,-29.4226967,54.3611378,54.3611378,-29.4259793,-29.4259793,2459583.65062917,2459583.65062917,2459583.650686437,2459583.650686437,27367.0,27367.0,0.21,0.21,155.5,155.5,8076322.0,8076322.0,71.16,71.16,0.02524,0.02524
OMEGA.2022-01-04T03:36:09.901.astred.cal.fits,24,9,2096.0,,352.1,,48.0,,1825.8,,54.361927,,-29.5645987,,54.2219666,,-29.477766,,,,,,,,,,,,,,,,,
OMEGA.2022-01-04T03:36:09.901.astred.cal.fits,24,10,2096.0,,352.1,,48.0,,1761.7,,54.361927,,-29.5645987,,54.2219831,,-29.4815639,,,,,,,,,,,,,,,,,
OMEGA.2022-01-04T03:36:09.901.astred.cal.fits,25,11,464.0,,4200.0,,48.0,,3431.3,,53.8128374,,-29.0980355,,53.7846134,,-29.1436143,,,,,,,,,,,,,,,,,
OMEGA.2022-01-04T03:36:09.901.astred.cal.fits,25,12,48.0,,2374.2,,2096.0,,932.6,,53.7846149,,-29.2062811,,53.923835,,-29.2916764,,,,,,,,,,,,,,,,,
OMEGA.2022-01-04T03:36:09.901.astred.cal.fits,25,13,48.0,,3911.7,,336.0,,4200.0,,53.7846127,,-29.1151296,,53.8041528,,-29.0980372,,,,,,,,,,,,,,,,,
OMEGA.2022-01-04T03:36:09.901.astred.cal.fits,26,14,48.0,,836.7,,1120.0,,100.0,,53.9300292,,-29.2973519,,54.0029993,,-29.3409288,,,,,,,,,,,,,,,,,
OMEGA.2022-01-04T03:36:09.901.astred.cal.fits,29,15,48.0,,740.6,,416.0,,100.0,,53.7846109,,-29.0386577,,53.809575,,-29.0766343,,,,,,,,,,,,,,,,,
OMEGA.2022-01-04T03:36:09.901.astred.cal.fits,29,16,384.0,,100.0,,48.0,,548.5,,53.8074043,,-29.0766347,,53.7846112,,-29.0500508,,,,,,,,,,,,,,,,,
OMEGA.2022-01-04T04:12:21.796.astred.cal.fits,27,1,48.0,48.0,2598.4,2598.4,2096.0,2096.0,2470.1,2470.1,149.3351311,149.3351311,-0.290307,-0.290307,149.4565468,149.4565468,-0.2979143,-0.2979143,2459583.675402812,2459583.675402812,2459583.675653983,2459583.675653983,48352.0,48352.0,1.09,1.09,47.3,47.3,20734018.0,20734018.0,49.25,49.25,0.006042,0.006042
OMEGA.2022-01-04T07:54:15.943.astred.cal.fits,24,1,1856.0,1856.0,4100.0,4100.0,2096.0,2096.0,3138.8,3138.8,173.4924655,173.4924655,-44.2052901,-44.2052901,173.5129933,173.5129933,-44.2621505,-44.2621505,2459583.832475818,2459583.832475818,2459583.832477017,2459583.832477017,22287.0,22287.0,0.31,0.31,1.1,1.1,705034.0,705034.0,91.7,91.7,0.572,0.572
OMEGA.2022-01-04T07:54:15.943.astred.cal.fits,28,2,848.0,848.0,4200.0,4200.0,1856.0,1856.0,100.0,100.0,173.4066151,173.4066151,-43.9601494,-43.9601494,173.4924359,173.4924359,-44.2027409,-44.2027409,2459583.832470814,2459583.832470814,2459583.832475905,2459583.832475905,22287.0,22287.0,0.1,0.1,2.6,2.6,704339.0,704339.0,91.59,91.59,0.5731,0.5731
OMEGA.2022-01-04T07:54:15.943.astred.cal.fits,31,3,1904.0,1904.0,4200.0,4200.0,2096.0,2096.0,3463.0,3463.0,173.3150781,173.3150781,-43.6961271,-43.6961271,173.3312043,173.3312043,-43.7397435,-43.7397435,2459583.832465254,2459583.832465254,2459583.832466175,2459583.832466175,22287.0,22287.0,0.9,0.9,8.3,8.3,702710.0,702710.0,91.33,91.33,0.5757,0.5757
OMEGA.2022-01-04T07:54:15.943.astred.cal.fits,32,4,48.0,48.0,3110.9,3110.9,768.0,768.0,100.0,100.0,173.3389393,173.3389393,-43.760581,-43.760581,173.3998129,173.3998129,-43.9387829,-43.9387829,2459583.832466644,2459583.832466644,2459583.832470345,2459583.832470345,22287.0,22287.0,0.25,0.25,13.4,13.4,703303.0,703303.0,91.42,91.42,0.5747,0.5747
OMEGA.2022-01-04T08:00:20.403.astred.cal.fits,8,11,1472.0,1472.0,4100.0,4100.0,2096.0,2096.0,3619.3,3619.3,172.74678,172.74678,-44.2156495,-44.2156495,172.7983942,172.7983942,-44.2441632,-44.2441632,2459583.836733033,2459583.836733033,2459583.836733676,2459583.836733676,44973.0,44973.0,2.17,2.17,499.8,499.8,604054.0,604054.0,91.24,91.24,0.6402,0.6402
OMEGA.2022-01-04T08:00:20.403.astred.cal.fits,10,1,784.0,784.0,4200.0,4200.0,2096.0,2096.0,3110.7,3110.7,172.3374553,172.3374553,-43.9690971,-43.9690971,172.4451349,172.4451349,-44.034064,-44.034064,2459583.836726083,2459583.836726083,2459583.836727838,2459583.836727838,44973.0,44973.0,0.07,0.07,489.3,489.3,602510.0,602510.0,90.89,90.89,0.6433,0.6433
OMEGA.2022-01-04T08:00:20.403.astred.cal.fits,11,2,48.0,48.0,3046.9,3046.9,2096.0,2096.0,1349.0,1349.0,172.4528639,172.4528639,-44.0378709,-44.0378709,172.62145,172.62145,-44.1389237,-44.1389237,2459583.836728029,2459583.836728029,2459583.836730896,2459583.836730896,44973.0,44973.0,0.11,0.11,504.1,504.1,603222.0,603222.0,91.05,91.05,0.6419,0.6419
OMEGA.2022-01-04T08:00:20.403.astred.cal.fits,12,3,48.0,48.0,1253.1,1253.1,1440.0,1440.0,100.0,100.0,172.6291986,172.6291986,-44.1446179,-44.1446179,172.7441356,172.7441356,-44.2130989,-44.2130989,2459583.836731087,2459583.836731087,2459583.836732842,2459583.836732842,44973.0,44973.0,0.14,0.14,495.4,495.4,603700.0,603700.0,91.16,91.16,0.6409,0.6409
OMEGA.2022-01-04T08:00:20.403.astred.cal.fits,13,4,48.0,48.0,2150.0,2150.0,2096.0,2096.0,452.1,452.1,172.1024278,172.1024278,-43.8249679,-43.8249679,172.2697999,172.2697999,-43.9265269,-43.9265269,2459583.836722191,2459583.836722191,2459583.83672478,2459583.83672478,44973.0,44973.0,0.11,0.11,505.3,505.3,601744.0,601744.0,90.71,90.71,0.6449,0.6449
OMEGA.2022-01-04T08:00:20.403.astred.cal.fits,14,5,48.0,,356.3,,352.0,,100.0,,172.2771573,,-43.9322429,,172.3020532,,-43.9475461,,,,,,,,,,,,,,,,,
OMEGA.2022-01-04T08:00:20.403.astred.cal.fits,19,6,400.0,400.0,4100.0,4100.0,2096.0,2096.0,2690.4,2690.4,173.1910607,173.1910607,-44.4793615,-44.4793615,173.3327301,173.3327301,-44.5623631,-44.5623631,2459583.836740539,2459583.836740539,2459583.83674285,2459583.83674285,44973.0,44973.0,0.05,0.05,481.8,481.8,606133.0,606133.0,91.7,91.7,0.636,0.636
OMEGA.2022-01-04T08:00:20.403.astred.cal.fits,19,7,400.0,400.0,4100.0,4100.0,2096.0,2096.0,2626.3,2626.3,173.1910607,173.1910607,-44.4793615,-44.4793615,173.3327645,173.3327645,-44.5661606,-44.5661606,2459583.836740539,2459583.836740539,2459583.83674285,2459583.83674285,44973.0,44973.0,1.21,1.21,457.2,457.2,606133.0,606133.0,91.7,91.7,0.636,0.636
OMEGA.2022-01-04T08:00:20.403.astred.cal.fits,20,8,48.0,48.0,2594.5,2594.5,2096.0,2096.0,896.6,896.6,173.340437,173.340437,-44.5680092,-44.5680092,173.5120671,173.5120671,-44.6677329,-44.6677329,2459583.836743041,2459583.836743041,2459583.836745908,2459583.836745908,44973.0,44973.0,0.12,0.12,470.6,470.6,606876.0,606876.0,91.87,91.87,0.6345,0.6345
