file_name,extension,ID,x_start[px],y_start[px],x_end[px],y_end[px],ang_vel[deg/s]
OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,10,1,398.12,107.77,63.44,396.48,0.3813
OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,17,2,2078.52,1623.03,61.72,3365.07,0.3773
OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,18,3,1822.91,7.94,57.59,1525.59,0.3761
OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,4,4,2076.8,3479.67,1377.0,4083.03,0.3781
OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,6,5,2075.2,2709.0,474.37,4089.7,0.3807
OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,7,7,2059.7,876.13,68.41,2597.23,0.3797
OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,8,8,927.86,9.78,60.45,755.67,0.3788
OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,9,9,2080.1,506.96,62.81,2246.9,0.3821
OMEGA.2022-01-20T01:30:58.461.astred.cal.fits,17,1,61.01,2547.3,2079.54,1700.37,0.03195
OMEGA.2022-01-20T01:30:58.461.astred.cal.fits,18,2,53.43,1656.63,2079.69,810.07,0.03193
OMEGA.2022-01-20T01:30:58.461.astred.cal.fits,19,3,62.86,757.89,1847.87,8.32,0.03192
OMEGA.2022-01-20T01:30:58.461.astred.cal.fits,3,4,722.06,4066.03,2082.0,3497.49,0.03198
OMEGA.2022-01-20T01:30:58.461.astred.cal.fits,4,5,61.93,3446.34,2081.26,2601.35,0.03197
OMEGA.2022-01-20T01:30:58.461.astred.cal.fits,5,6,58.23,1671.92,2086.33,824.56,0.03202
OMEGA.2022-01-20T01:30:58.461.astred.cal.fits,6,7,56.83,775.66,1883.65,12.01,0.032
OMEGA.2022-01-20T02:01:38.556.astred.cal.fits,24,1,56.29,846.66,2074.38,251.56,0.01365
OMEGA.2022-01-20T02:01:38.556.astred.cal.fits,5,2,54.02,1285.79,2078.66,1402.55,0.004682
OMEGA.2022-01-20T02:01:38.556.astred.cal.fits,6,3,53.55,1407.24,2085.02,1527.06,0.004682
OMEGA.2022-01-20T02:01:38.556.astred.cal.fits,7,4,53.56,1538.13,2085.5,1649.72,0.004682
OMEGA.2022-01-20T02:01:38.556.astred.cal.fits,8,5,53.16,1652.41,2079.62,1772.23,0.004682
OMEGA.2022-01-20T02:13:49.178.astred.cal.fits,22,1,53.71,3894.71,2082.34,3820.22,0.03056
OMEGA.2022-01-20T02:13:49.178.astred.cal.fits,22,2,57.71,3239.68,2081.19,2980.57,0.004803
OMEGA.2022-01-20T02:13:49.178.astred.cal.fits,23,3,53.21,3816.99,2081.72,3739.33,0.03055
OMEGA.2022-01-20T02:13:49.178.astred.cal.fits,23,4,56.18,2967.17,2073.96,2702.98,0.004803
OMEGA.2022-01-20T02:13:49.178.astred.cal.fits,24,5,64.35,2688.04,2082.28,2424.98,0.004804
OMEGA.2022-01-20T02:13:49.178.astred.cal.fits,24,6,53.88,3738.14,2082.28,3657.5,0.03054
OMEGA.2022-01-20T01:55:34.105.astred.cal.fits,32,4,219.7,4194.44,1540.48,112.82,0.07495
OMEGA.2022-01-31T02:07:24.815.fits,13,1,147.04,1189.63,2090.46,1141.86,0.03127
OMEGA.2022-01-31T02:07:24.815.fits,14,2,51.3,1137.75,2090.73,1089.65,0.03127
OMEGA.2022-01-31T02:07:24.815.fits,15,3,51.66,1087.65,2091.04,1037.32,0.03126
OMEGA.2022-01-31T02:07:24.815.fits,16,4,51.19,1037.05,2084.64,989.73,0.03125
OMEGA.2022-01-31T02:07:24.815.fits,29,5,51.54,988.12,2091.0,941.05,0.03125
OMEGA.2022-01-31T02:07:24.815.fits,30,6,51.27,944.35,2084.7,896.4,0.03124
OMEGA.2022-01-31T02:07:24.815.fits,31,7,51.58,893.59,2091.03,846.28,0.03123
OMEGA.2022-01-31T02:07:24.815.fits,32,8,51.75,848.17,2039.27,804.45,0.03123
OMEGA.2022-01-31T02:36:18.699.fits,25,1,72.92,1398.52,2080.71,1492.56,0.00465
OMEGA.2022-01-31T02:36:18.699.fits,26,2,51.52,1498.84,1037.52,1543.21,0.00465
OMEGA.2022-01-31T02:50:15.302.fits,1,1,59.87,2319.93,2089.59,2416.13,0.004712
OMEGA.2022-01-31T02:50:15.302.fits,2,2,52.0,2421.54,1018.95,2466.61,0.004712
OMEGA.2022-01-31T02:58:34.613.fits,20,4,260.88,3231.13,2087.28,2744.95,0.007229
OMEGA.2022-01-31T01:38:57.439.fits,13,1,1065.53,4190.04,672.61,129.0,0.1262
OMEGA.2022-01-31T01:38:57.439.fits,18,2,1510.73,6.28,2091.52,621.42,0.04635
OMEGA.2022-01-31T01:38:57.439.fits,19,3,54.29,736.79,2088.55,2884.25,0.04658
OMEGA.2022-01-31T01:38:57.439.fits,24,5,1437.3,5.44,2089.95,695.76,0.04685
OMEGA.2022-01-31T01:38:57.439.fits,5,6,226.04,4090.49,52.86,2288.79,0.1263
OMEGA.2022-01-31T01:38:57.439.fits,9,7,634.49,4189.94,238.0,117.19,0.1262
OMEGA.2022-01-31T05:26:59.419.fits,10,1,59.89,1789.73,2088.78,1902.1,0.04832
OMEGA.2022-01-31T01:10:46.805.fits,1,1,286.13,11.93,2088.48,1852.39,0.05676
OMEGA.2022-01-31T01:10:46.805.fits,18,2,1969.84,12.21,1616.15,4076.85,0.2386
OMEGA.2022-01-31T01:10:46.805.fits,2,3,58.93,1970.09,2086.12,4041.05,0.0569
OMEGA.2022-01-31T01:10:46.805.fits,22,4,1581.59,55.0,1234.48,4070.02,0.2382
OMEGA.2022-01-31T01:10:46.805.fits,25,5,137.37,102.71,2091.93,2107.62,0.05743
OMEGA.2022-01-31T01:10:46.805.fits,26,6,50.43,2210.35,1987.28,4193.43,0.05757
OMEGA.2022-01-31T01:10:46.805.fits,26,7,1223.15,132.22,880.17,4158.64,0.2378
OMEGA.2022-01-31T01:10:46.805.fits,30,8,833.52,140.78,491.92,4167.32,0.2374
OMEGA.2022-01-31T01:10:46.805.fits,31,9,243.79,143.68,2090.25,2038.9,0.05777
OMEGA.2022-01-31T01:10:46.805.fits,32,10,54.05,2150.23,1989.92,4134.26,0.05791
OMEGA.2022-01-31T01:10:46.805.fits,7,12,364.09,9.82,2067.47,1745.66,0.0571
OMEGA.2022-01-31T01:10:46.805.fits,8,13,70.88,1880.36,2091.55,3957.7,0.05724
OMEGA.2022-01-31T02:25:38.607.fits,13,1,135.65,3152.65,2088.44,3124.21,0.03146
OMEGA.2022-01-31T02:25:38.607.fits,13,2,142.57,2826.6,2088.34,2796.72,0.0315
OMEGA.2022-01-31T02:25:38.607.fits,14,3,51.13,3120.04,2084.92,3090.77,0.03146
OMEGA.2022-01-31T02:25:38.607.fits,14,4,51.05,2794.29,2084.84,2764.74,0.03149
OMEGA.2022-01-31T02:25:38.607.fits,15,5,51.69,3091.04,2088.44,3058.97,0.03146
OMEGA.2022-01-31T02:25:38.607.fits,15,6,93.58,2763.47,2088.34,2732.48,0.03149
OMEGA.2022-01-31T02:25:38.607.fits,16,7,51.67,3059.05,2088.45,3028.99,0.03145
OMEGA.2022-01-31T02:25:38.607.fits,16,8,51.58,2732.17,2067.38,2703.87,0.03149
OMEGA.2022-01-31T02:25:38.607.fits,29,9,79.61,2702.31,2088.42,2674.7,0.03148
OMEGA.2022-01-31T02:25:38.607.fits,29,10,51.71,3028.93,2088.49,2998.79,0.03145
OMEGA.2022-01-31T02:25:38.607.fits,30,11,51.72,2678.96,2088.52,2650.48,0.03148
OMEGA.2022-01-31T02:25:38.607.fits,30,12,51.28,3002.47,2085.08,2974.18,0.03145
OMEGA.2022-01-31T02:25:38.607.fits,31,13,51.73,2648.86,2088.55,2621.88,0.03147
OMEGA.2022-01-31T02:25:38.607.fits,31,14,51.81,2971.65,2088.6,2942.37,0.03144
OMEGA.2022-01-31T02:25:38.607.fits,32,15,52.31,2622.84,1980.15,2597.7,0.03147
OMEGA.2022-01-31T02:25:38.607.fits,32,16,51.81,2944.44,2032.67,2920.61,0.03144
OMEGA.2022-01-31T02:38:03.310.fits,28,1,65.99,1696.44,2079.71,1792.35,0.00465
OMEGA.2022-01-31T02:51:59.662.fits,17,1,53.04,2722.95,1851.12,2806.11,0.004711
OMEGA.2022-01-31T02:51:59.662.fits,4,3,52.48,2625.76,2084.3,2719.79,0.004711
OMEGA.2022-01-31T02:19:34.157.fits,14,1,55.4,114.7,2090.44,361.86,0.04155
OMEGA.2022-01-31T02:19:34.157.fits,15,2,56.9,376.29,2088.11,621.92,0.04166
OMEGA.2022-01-31T02:19:34.157.fits,16,3,55.47,637.37,2090.33,886.04,0.0418
OMEGA.2022-01-31T02:19:34.157.fits,29,4,51.14,899.85,2087.91,1149.39,0.04194
OMEGA.2022-01-31T02:19:34.157.fits,30,5,50.92,1167.4,2088.12,1413.44,0.04208
OMEGA.2022-01-31T02:19:34.157.fits,31,6,62.99,1426.41,2087.61,1676.4,0.04222
OMEGA.2022-01-31T02:19:34.157.fits,32,7,57.04,1693.54,2057.82,1940.79,0.04236
OMEGA.2022-01-31T02:56:50.153.fits,6,2,1436.44,1911.44,2085.01,1735.55,0.00744
OMEGA.2022-01-31T02:56:50.153.fits,7,3,54.68,1707.03,2084.64,1153.77,0.00741
OMEGA.2022-01-31T02:56:50.153.fits,8,4,52.49,1124.29,2086.47,574.4,0.007373
OMEGA.2022-01-12T01:02:45.816.astred.cal.fits,18,2,175.21,4085.32,909.63,1.83,0.2675
OMEGA.2022-01-12T01:02:45.816.astred.cal.fits,25,4,788.27,4194.91,1519.94,110.93,0.2669
OMEGA.2022-01-12T01:02:45.816.astred.cal.fits,29,5,50.1,3803.79,715.64,111.28,0.2665
OMEGA.2022-01-12T01:18:35.369.astred.cal.fits,12,2,582.84,4193.55,2085.44,1444.39,0.6901
OMEGA.2022-01-12T01:18:35.369.astred.cal.fits,15,4,284.06,4194.05,2086.55,891.98,0.6885
OMEGA.2022-01-12T01:18:35.369.astred.cal.fits,18,6,1010.22,4084.33,2082.4,2125.57,0.693
OMEGA.2022-01-12T01:18:35.369.astred.cal.fits,19,7,58.12,1906.92,1091.89,10.36,0.6938
OMEGA.2022-01-12T01:46:13.423.astred.cal.fits,10,1,58.81,3014.17,825.97,4193.62,0.2219
OMEGA.2022-01-12T01:46:13.423.astred.cal.fits,14,2,1068.38,109.5,2092.47,1686.09,0.2221
OMEGA.2022-01-12T01:46:13.423.astred.cal.fits,15,3,54.46,1850.27,1575.37,4191.66,0.2224
OMEGA.2022-01-12T01:46:13.423.astred.cal.fits,9,7,312.01,110.33,2085.34,2841.05,0.2216
OMEGA.2022-01-12T02:17:31.769.astred.cal.fits,1,1,108.27,3365.33,2085.82,3266.77,0.02994
OMEGA.2022-01-12T02:17:31.769.astred.cal.fits,17,2,97.44,2942.23,2084.25,2848.82,0.02989
OMEGA.2022-01-12T02:17:31.769.astred.cal.fits,18,3,53.81,2847.06,2085.62,2752.67,0.02988
OMEGA.2022-01-12T02:17:31.769.astred.cal.fits,19,4,64.18,2747.32,2082.0,2653.5,0.02986
OMEGA.2022-01-12T02:17:31.769.astred.cal.fits,2,5,61.49,3263.21,2084.07,3164.29,0.02993
OMEGA.2022-01-12T02:17:31.769.astred.cal.fits,20,6,54.15,2650.42,2031.83,2554.7,0.02985
OMEGA.2022-01-12T02:17:31.769.astred.cal.fits,3,7,53.29,3154.9,2084.84,3055.14,0.02991
OMEGA.2022-01-12T02:17:31.769.astred.cal.fits,4,8,52.92,3051.61,2084.55,2953.48,0.0299
OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,22,2,54.04,2640.71,2087.5,2561.47,0.03042
OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,22,3,53.08,1619.77,2069.64,1737.66,0.004682
OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,22,4,54.52,2748.55,2076.99,2669.99,0.03042
OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,23,5,53.33,2666.72,2081.7,2585.45,0.0304
OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,23,6,53.65,2558.83,2085.97,2476.31,0.03036
OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,23,7,52.07,1746.87,2088.86,1861.32,0.004682
OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,24,8,52.59,1870.61,2083.34,1985.46,0.004682
OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,24,9,52.83,2474.43,2085.21,2393.17,0.03039
OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,24,10,52.84,2582.99,2083.14,2499.83,0.03039
OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,5,15,53.04,1000.43,2079.59,1118.78,0.004682
OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,5,16,51.8,3082.2,2087.03,2997.25,0.03047
OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,5,17,52.7,3188.01,2083.02,3105.36,0.03047
OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,6,18,60.08,1125.01,2088.79,1240.52,0.004682
OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,6,19,53.03,2991.35,2085.29,2907.15,0.03046
OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,6,20,53.01,3098.83,2083.27,3014.71,0.03046
OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,7,21,52.02,1249.84,2088.72,1365.67,0.004682
OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,7,22,53.48,3013.39,2083.68,2927.89,0.03045
OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,7,23,53.45,2905.27,2085.63,2819.17,0.0304
OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,8,24,52.24,2920.59,2082.54,2837.61,0.03044
OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,8,25,61.57,1369.11,2083.15,1486.78,0.004682
OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,8,26,53.53,2812.18,2085.9,2730.82,0.03039
OMEGA.2022-01-07T01:34:16.114.fits,22,1,62.61,2747.28,2088.07,3220.46,0.08313
OMEGA.2022-01-07T01:34:16.114.fits,23,2,65.22,3251.42,2076.03,3716.96,0.08291
OMEGA.2022-01-07T01:34:16.114.fits,5,3,59.64,258.37,2085.4,730.29,0.08421
OMEGA.2022-01-07T01:34:16.114.fits,6,4,61.08,756.3,2086.22,1226.45,0.08399
OMEGA.2022-01-07T01:34:16.114.fits,7,6,61.09,1257.18,2086.57,1725.9,0.08378
OMEGA.2022-01-07T01:34:16.114.fits,8,7,59.51,1749.46,2085.47,2220.53,0.08356
OMEGA.2022-01-07T01:23:52.192.fits,17,2,69.01,2620.59,2082.85,3980.5,0.5272
OMEGA.2022-01-07T01:23:52.192.fits,22,3,685.1,25.48,2083.63,974.28,0.5279
OMEGA.2022-01-07T01:23:52.192.fits,23,4,65.6,1061.42,2083.33,2426.29,0.5285
OMEGA.2022-01-07T01:23:52.192.fits,24,6,63.58,2507.5,2083.8,3868.68,0.5291
OMEGA.2022-01-07T01:23:52.192.fits,3,8,489.37,8.73,2087.35,1091.02,0.526
OMEGA.2022-01-07T01:23:52.192.fits,4,9,59.46,1168.59,2087.44,2539.72,0.5266
OMEGA.2022-01-07T01:17:47.341.fits,1,1,553.39,27.49,357.83,4054.75,0.6373
OMEGA.2022-01-07T01:17:47.341.fits,5,2,336.68,25.56,138.9,4066.73,0.6367
OMEGA.2022-01-07T01:40:20.875.fits,24,2,770.87,4085.52,741.75,8.62,0.2585
OMEGA.2022-01-07T01:40:20.875.fits,32,4,812.8,4185.5,791.48,126.56,0.258
OMEGA.2022-01-07T02:19:39.241.fits,10,1,59.71,4048.26,2086.87,2458.79,0.1918
OMEGA.2022-01-07T02:19:39.241.fits,11,2,53.12,2372.63,2086.72,784.9,0.1918
OMEGA.2022-01-07T02:19:39.241.fits,12,3,65.16,691.28,809.96,109.64,0.1918
OMEGA.2022-01-07T02:19:39.241.fits,13,4,131.03,1205.86,1505.79,129.5,0.1919
OMEGA.2022-01-07T02:19:39.241.fits,19,5,184.58,4091.15,2082.35,2608.94,0.1916
OMEGA.2022-01-07T02:19:39.241.fits,20,6,51.5,2526.35,2012.13,994.66,0.1915
OMEGA.2022-01-07T02:19:39.241.fits,22,8,58.7,1398.65,1840.03,9.42,0.1917
OMEGA.2022-01-07T02:19:39.241.fits,8,12,896.33,4089.66,2085.77,3159.42,0.1918
OMEGA.2022-01-07T02:46:09.096.fits,12,1,1830.2,4154.31,1513.35,116.72,0.006412
OMEGA.2022-01-07T02:46:09.096.fits,16,2,2079.52,2828.64,1861.0,125.46,0.006439
OMEGA.2022-01-07T03:36:21.804.fits,1,1,414.98,4079.36,54.17,2422.18,0.2077
OMEGA.2022-01-07T03:36:21.804.fits,10,2,151.17,4186.08,56.92,3748.1,0.2077
OMEGA.2022-01-07T03:36:21.804.fits,14,3,1116.5,4192.69,235.79,129.03,0.2076
OMEGA.2022-01-07T03:36:21.804.fits,5,4,1386.43,4085.46,501.8,12.42,0.2077
OMEGA.2022-01-07T03:36:21.804.fits,9,5,2088.36,3249.5,1406.49,109.69,0.2077
OMEGA.2022-01-07T01:52:29.837.fits,26,1,59.2,3271.34,2085.45,2873.09,0.01059
OMEGA.2022-01-07T03:42:26.405.fits,28,1,1854.38,4189.17,2090.42,3537.61,0.1302
OMEGA.2022-01-07T03:42:26.405.fits,32,2,245.51,4187.38,1712.11,123.94,0.13
OMEGA.2022-01-07T03:48:30.986.fits,14,2,1084.88,4195.9,183.3,201.38,0.202
OMEGA.2022-01-07T03:48:30.986.fits,5,3,1272.98,4085.74,346.24,4.64,0.202
OMEGA.2022-01-07T03:48:30.986.fits,9,4,2090.9,3625.84,1292.09,107.37,0.202
OMEGA.2022-01-29T01:28:04.539.fits,18,2,104.02,4028.93,940.09,68.21,0.5135
OMEGA.2022-01-29T01:28:04.539.fits,25,3,426.52,4189.54,1282.66,130.85,0.5101
OMEGA.2022-01-29T01:54:44.804.fits,4,2,408.17,4072.37,1945.26,9.4,0.009168
OMEGA.2022-01-29T02:51:24.613.fits,12,2,59.84,1600.24,2083.63,1024.82,0.00592
OMEGA.2022-01-29T01:36:30.491.fits,11,1,2086.18,1492.31,747.49,4177.07,0.05092
OMEGA.2022-01-29T01:36:30.491.fits,12,2,631.75,111.1,59.25,1263.75,0.05097
OMEGA.2022-01-29T01:36:30.491.fits,14,3,2085.28,1331.67,660.85,4188.22,0.05082
OMEGA.2022-01-29T01:36:30.491.fits,15,4,533.87,141.85,58.75,1098.35,0.05087
OMEGA.2022-01-29T01:36:30.491.fits,17,5,2083.42,1377.57,747.44,4077.07,0.05112
OMEGA.2022-01-29T01:36:30.491.fits,18,6,627.11,7.68,55.28,1160.67,0.05117
OMEGA.2022-01-29T01:36:30.491.fits,8,7,2079.81,1248.77,671.05,4081.85,0.05102
OMEGA.2022-01-29T01:09:50.957.fits,11,2,1606.85,4184.31,583.43,200.67,0.2774
OMEGA.2022-01-29T01:09:50.957.fits,15,4,2086.54,1583.77,1713.52,137.09,0.2774
OMEGA.2022-01-29T01:09:50.957.fits,16,5,613.16,4184.74,53.39,2014.77,0.2774
OMEGA.2022-01-29T01:48:39.442.fits,13,2,1963.26,4186.3,2087.89,3858.17,0.008894
OMEGA.2022-01-29T01:48:39.442.fits,14,3,54.67,3571.41,1373.87,127.43,0.008934
OMEGA.2022-01-29T00:50:18.164.fits,10,1,1800.75,116.09,2087.28,402.31,0.6837
OMEGA.2022-01-29T00:50:18.164.fits,11,2,65.03,521.06,2081.28,2532.49,0.6842
OMEGA.2022-01-29T00:50:18.164.fits,12,3,64.75,2656.78,1560.55,4147.8,0.6847
OMEGA.2022-01-29T00:50:18.164.fits,29,5,63.39,329.95,2081.33,2342.51,0.6855
OMEGA.2022-01-29T00:50:18.164.fits,30,6,64.77,2470.08,1787.51,4183.86,0.686
OMEGA.2022-01-29T00:50:18.164.fits,5,7,64.43,299.91,2082.35,2312.5,0.6829
OMEGA.2022-01-29T00:50:18.164.fits,6,8,62.69,2432.51,1708.62,4073.21,0.6834
OMEGA.2022-01-29T01:42:34.952.fits,18,1,1814.91,4085.51,1842.92,8.61,0.3512
OMEGA.2022-01-29T01:42:34.952.fits,22,2,1786.61,4082.51,1815.5,144.61,0.3507
OMEGA.2022-01-29T01:42:34.952.fits,26,3,1760.51,4181.0,1786.54,113.08,0.3503
OMEGA.2022-01-29T01:42:34.952.fits,30,4,1726.16,4184.0,1749.76,134.07,0.3498
OMEGA.2022-01-29T01:22:00.089.fits,14,4,1362.73,4187.01,1096.11,131.77,0.4127
OMEGA.2022-01-29T01:22:00.089.fits,2,5,497.15,4058.61,229.61,8.44,0.414
OMEGA.2022-01-29T01:22:00.089.fits,6,9,793.07,4048.72,524.23,7.65,0.4136
OMEGA.2022-01-29T02:24:16.978.fits,13,3,153.4,2652.71,2083.08,2617.78,0.0314
OMEGA.2022-01-29T02:24:16.978.fits,14,4,53.77,2613.87,2088.46,2578.38,0.0314
OMEGA.2022-01-29T02:24:16.978.fits,15,5,60.18,2576.53,2035.88,2542.18,0.03139
OMEGA.2022-01-29T02:24:16.978.fits,16,6,52.1,2539.95,2083.78,2503.97,0.03139
OMEGA.2022-01-29T02:24:16.978.fits,29,9,52.58,2504.0,2084.27,2468.35,0.03138
OMEGA.2022-01-29T02:24:16.978.fits,30,10,52.02,2471.55,2083.72,2436.43,0.03138
OMEGA.2022-01-29T02:24:16.978.fits,31,12,53.0,2434.67,2086.69,2398.94,0.03137
OMEGA.2022-01-29T02:24:16.978.fits,32,13,59.97,2400.54,2035.72,2368.94,0.03137
OMEGA.2022-01-29T02:53:09.073.fits,10,1,59.99,3811.52,2090.61,3886.43,0.004148
OMEGA.2022-01-29T02:53:09.073.fits,11,2,52.95,3893.55,1102.24,3932.04,0.004148
OMEGA.2022-01-29T02:53:09.073.fits,24,3,52.25,3227.41,2084.87,2653.8,0.00582
OMEGA.2022-01-29T02:53:09.073.fits,9,4,1772.83,3797.21,2084.63,3808.36,0.004148
OMEGA.2022-01-29T06:01:04.992.fits,11,2,1542.07,2475.9,2082.06,2479.51,0.009401
OMEGA.2022-01-29T06:01:04.992.fits,12,4,64.5,2478.07,2088.5,2481.66,0.00942
OMEGA.2022-01-29T06:01:04.992.fits,25,7,61.5,2485.03,2077.48,2492.36,0.009453
OMEGA.2022-01-29T06:01:04.992.fits,27,8,61.5,2498.5,2086.49,2503.77,0.009519
OMEGA.2022-01-29T06:01:04.992.fits,28,9,52.5,2504.31,2086.48,2514.17,0.009552
OMEGA.2022-01-29T02:49:40.142.fits,1,1,1396.09,1652.53,2089.86,1492.47,0.004681
OMEGA.2022-01-29T02:49:40.142.fits,2,2,58.4,1468.7,2085.09,1000.79,0.004681
OMEGA.2022-01-29T02:49:40.142.fits,3,4,54.77,972.51,1138.6,723.82,0.004681
OMEGA.2022-01-29T02:06:03.645.fits,13,1,142.7,426.32,2085.96,372.77,0.03118
OMEGA.2022-01-29T02:06:03.645.fits,14,2,61.81,367.96,2086.12,314.92,0.03117
OMEGA.2022-01-29T02:06:03.645.fits,15,3,53.54,311.92,2082.79,256.72,0.03116
OMEGA.2022-01-29T02:06:03.645.fits,16,4,53.19,254.39,2086.51,201.61,0.03116
OMEGA.2022-01-29T02:06:03.645.fits,29,5,53.12,200.48,2082.46,148.71,0.03115
OMEGA.2022-01-29T02:06:03.645.fits,30,6,73.52,149.63,1738.0,108.06,0.03114
OMEGA.2022-01-29T02:18:12.528.fits,13,1,150.45,3256.31,2088.75,2952.31,0.004399
OMEGA.2022-01-29T02:18:12.528.fits,14,2,54.24,2932.74,2085.32,2613.59,0.0044
OMEGA.2022-01-29T02:18:12.528.fits,15,3,59.74,2595.54,2090.89,2276.85,0.0044
OMEGA.2022-01-29T02:18:12.528.fits,16,4,53.99,2261.65,2087.07,1942.36,0.004401
OMEGA.2022-01-29T02:18:12.528.fits,29,5,52.36,1927.81,2083.27,1607.58,0.004401
OMEGA.2022-01-29T02:18:12.528.fits,30,6,55.62,1596.06,2086.33,1274.57,0.004401
OMEGA.2022-01-29T02:18:12.528.fits,31,7,53.24,1257.47,2089.15,936.82,0.004402
OMEGA.2022-01-29T02:18:12.528.fits,32,8,65.02,922.11,1105.07,757.48,0.004402
