file_name,extension,ID,x_start[px],y_start[px],x_end[px],y_end[px],ra_start[deg],dec_start[deg],ra_end[deg],dec_end[deg],JD_start[UTC],JD_end[UTC],norad_number,angle_offset[deg],pixel_offset[px],range[m],phase_angle[deg],ang_vel[deg/s]
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,12,6,48.0,2822.7,2096.0,2662.2,44.84108942343735,-16.31049928265475,44.96748707135494,-16.31990594036028,59599.048192072194,59599.0482046688,42071.0,,,,,
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,12,8,48.0,2758.6,2096.0,2662.2,44.84109232203508,-16.314296454012354,44.96748707135494,-16.31990594036028,59599.048192072194,59599.0482046688,42071.0,,,,,
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,25,10,48.0,2662.5,2096.0,2566.2,44.97320409959124,-16.319899951072404,45.09960492738106,-16.325505506351274,59599.04820541618,59599.04821801279,42071.0,,,,,
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,26,11,48.0,2534.4,2096.0,2438.0,45.10542989989152,-16.32736875506511,45.23177307385753,-16.332688709193775,59599.048218482174,59599.04823107878,42071.0,,,,,
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,26,12,48.0,2470.3,2096.0,2438.0,45.105443353088845,-16.331166240430782,45.23177307385753,-16.332688709193775,59599.048218482174,59599.04823107878,42071.0,,,,,
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,27,13,48.0,2406.2,2096.0,2245.8,45.23774894348867,-16.334617967816904,45.36420312990463,-16.343600262441253,59599.04823182616,59599.04824442277,42071.0,,,,,
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,27,14,48.0,2342.2,2096.0,2245.8,45.23776408712819,-16.338409695410014,45.36420312990463,-16.343600262441253,59599.04823182616,59599.04824442277,42071.0,,,,,
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,28,15,48.0,2246.1,2096.0,2149.7,45.37012800254454,-16.343608574014503,45.49648950548745,-16.349048210187156,59599.04824489216,59599.04825776722,42071.0,,,,,
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,3,16,2096.0,2209.9,1328.0,0.0,44.83581727502935,-16.85098426109641,44.78823868466389,-16.981967653762894,59599.04769000411,59599.04769370519,28811.0,,,,,
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,9,17,48.0,3239.1,2096.0,3078.7,44.444464508813695,-16.28575406427186,44.57087869210096,-16.295380832589533,59599.048152318224,59599.04816491483,42071.0,,,,,
OMEGA.2022-01-20T02:07:43.147.astred.cal.fits,10,1,48.0,420.3,2096.0,195.8,104.417819315306,16.632336995059987,104.5444834772672,16.619523211096215,59599.09174646204,59599.092081815936,20110.0,,,,,
OMEGA.2022-01-20T02:07:43.147.astred.cal.fits,11,2,48.0,164.1,608.0,100.0,104.55030541211056,16.61760671732063,104.58493283961188,16.613890614988236,59599.092097574845,59599.092189401854,20110.0,,,,,
OMEGA.2022-01-20T02:07:43.147.astred.cal.fits,22,7,1944.0,1939.0,2096.0,1949.0,105.064786158837,16.483627463816905,105.07417650999648,16.484217051386505,59599.08869711822,59599.08872262109,26880.0,,,,,
OMEGA.2022-01-20T02:07:43.147.astred.cal.fits,23,3,48.0,1955.0,2096.0,2072.0,105.08014550882794,16.48449389008762,105.20668597510108,16.49155954641467,59599.08873881213,59599.08908232115,26880.0,,,,,
OMEGA.2022-01-20T02:07:43.147.astred.cal.fits,24,4,48.0,2080.0,2096.0,2194.0,105.21242077667767,16.491926182273463,105.338950532415,16.498822688757624,59599.08909789985,59599.08944134181,26880.0,,,,,
OMEGA.2022-01-20T02:07:43.147.astred.cal.fits,7,5,992.0,4100.0,2096.0,3971.6,104.6086825363296,16.610946127485892,104.6769518097489,16.6035796940637,59599.09225242119,59599.09243348613,20110.0,,,,,
OMEGA.2022-01-20T02:07:43.147.astred.cal.fits,9,6,48.0,708.6,2096.0,484.1,104.28522853047603,16.64891045558599,104.41193828131512,16.63603240673163,59599.091394235846,59599.091729869135,20110.0,,,,,
OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,10,1,400.0,100.0,48.0,388.3,201.27000992777567,-47.603959697574986,201.23924457847545,-47.58672139464304,59599.32900827797,59599.32900911011,7735.0,,,,,
OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,17,2,2096.0,1633.3,48.0,3363.3,201.9854508682897,-48.01817629640473,201.80392928191955,-47.91576324126503,59599.32898881799,59599.32899382012,7735.0,,,,,
OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,18,3,1824.0,0.0,48.0,1505.5,202.15157552048095,-48.11461634290438,201.99354433046923,-48.02573941795582,59599.32898436999,59599.32898853813,7735.0,,,,,
OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,4,4,2096.0,3491.2,1360.0,4100.0,201.79579205752148,-47.90818069301285,201.7307465525299,-47.87206697237527,59599.32899409998,59599.32899576612,7735.0,,,,,
OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,6,5,2096.0,2722.4,464.0,4100.0,201.4185155473374,-47.68877092921758,201.27561142806772,-47.60653471521902,59599.32900438597,59599.32900827611,7735.0,,,,,
OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,7,7,2096.0,864.6,48.0,2594.5,201.60675293380933,-47.79938340334862,201.4267397005987,-47.69638064550802,59599.32899910398,59599.32900410611,7735.0,,,,,
OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,8,8,928.0,0.0,48.0,768.8,201.6926099523168,-47.85075415064767,201.61502892070183,-47.80507660257477,59599.32899687998,59599.32899882412,7735.0,,,,,
OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,9,9,2096.0,516.2,48.0,2246.1,201.23141667088,-47.57910019442737,201.05290879035775,-47.47551864708297,59599.32900938997,59599.3290143921,7735.0,,,,,
OMEGA.2022-01-20T01:30:58.461.astred.cal.fits,17,1,48.0,2530.5,2096.0,1697.4,37.69173072494701,-21.53072091670576,37.82234821249424,-21.579746567425705,59599.063683338,59599.06373207597,44494.0,,,,,
OMEGA.2022-01-20T01:30:58.461.astred.cal.fits,18,2,48.0,1665.6,2096.0,832.6,37.828151312284135,-21.58176326676965,37.95870473827413,-21.6309570331252,59599.06373421196,59599.063782949,44494.0,,,,,
OMEGA.2022-01-20T01:30:58.461.astred.cal.fits,19,3,48.0,736.7,1872.0,0.0,37.964996047579504,-21.636565574171264,38.08146321928308,-21.679701537606835,59599.06378591992,59599.063829374965,44494.0,,,,,
OMEGA.2022-01-20T01:30:58.461.astred.cal.fits,3,4,640.0,4100.0,2096.0,3523.2,37.456468171560005,-21.43813253613215,37.54912328847275,-21.472292799741098,59599.063594935,59599.06362949405,44494.0,,,,,
OMEGA.2022-01-20T01:30:58.461.astred.cal.fits,4,5,48.0,3427.3,2096.0,2626.3,37.55511570865737,-21.47803653490781,37.68563778251775,-21.525237430970865,59599.06363218697,59599.06368064601,44494.0,,,,,
OMEGA.2022-01-20T01:30:58.461.astred.cal.fits,5,6,48.0,1665.6,2096.0,832.6,37.14633269258047,-21.31770524406738,37.2765187513938,-21.367384931423143,59599.063478731085,59599.063527468126,44494.0,,,,,
OMEGA.2022-01-20T01:30:58.461.astred.cal.fits,6,7,48.0,768.8,1920.0,0.0,37.28256446570472,-21.371048893381246,37.40172693903386,-21.416593886800605,59599.063529883046,59599.06357445009,44494.0,,,,,
OMEGA.2022-01-20T02:01:38.556.astred.cal.fits,24,1,48.0,832.8,2096.0,256.0,105.22121411541846,16.413888283535698,105.34772210227769,16.37986278170813,59599.08481004601,59599.084923557006,43967.0,,,,,
OMEGA.2022-01-20T02:01:38.556.astred.cal.fits,5,2,48.0,1286.0,2096.0,1405.0,104.29487000063048,16.439193079601555,104.42135945238915,16.446592568299845,59599.086615376174,59599.08695879299,26880.0,,,,,
OMEGA.2022-01-20T02:01:38.556.astred.cal.fits,6,3,48.0,1408.0,2096.0,1529.0,104.42722021548758,16.44689414225764,104.55370685475908,16.45446835729902,59599.0869748299,59599.087318247184,26880.0,,,,,
OMEGA.2022-01-20T02:01:38.556.astred.cal.fits,7,4,48.0,1539.0,2096.0,1652.0,104.55960712012175,16.45489152047541,104.6860818013726,16.462027220783213,59599.08733428409,59599.08767769998,26880.0,,,,,
OMEGA.2022-01-20T02:01:38.556.astred.cal.fits,8,5,48.0,1655.0,2096.0,1776.0,104.69159671153574,16.462325416217116,104.81812105146402,16.469732249610264,59599.08769262489,59599.08803632017,26880.0,,,,,
OMEGA.2022-01-20T02:13:49.178.astred.cal.fits,22,1,48.0,3875.8,2096.0,3843.5,104.95197867547836,16.606705242370538,105.07857869533647,16.604786499453603,59599.09302529181,59599.09307263885,40348.0,,,,,
OMEGA.2022-01-20T02:13:49.178.astred.cal.fits,22,2,48.0,3203.1,2096.0,2978.7,104.9519852754473,16.56685427461567,105.07855340164387,16.55355583876762,59599.09315928817,59599.09349492099,20110.0,,,,,
OMEGA.2022-01-20T02:13:49.178.astred.cal.fits,23,3,48.0,3811.7,2096.0,3747.4,105.08434357023756,16.602814302845463,105.21096142418524,16.5991428801005,59599.09307505423,59599.09312240081,40348.0,,,,,
OMEGA.2022-01-20T02:13:49.178.astred.cal.fits,23,4,48.0,2946.9,2096.0,2722.4,105.08441450154132,16.551586870234768,105.21100545410955,16.53842650214427,59599.09351095697,59599.09384658979,20110.0,,,,,
OMEGA.2022-01-20T02:13:49.178.astred.cal.fits,24,5,48.0,2690.6,2096.0,2434.1,105.2167186108033,16.536432114268067,105.34329138929138,16.521381098077416,59599.09386207117,59599.09419825999,20110.0,,,,,
OMEGA.2022-01-20T02:13:49.178.astred.cal.fits,24,6,48.0,3715.6,2096.0,3683.3,105.21663184344062,16.59714875696817,105.34323443354978,16.595377207515728,59599.093124538194,59599.09317216277,40348.0,,,,,
OMEGA.2022-01-20T01:55:34.105.astred.cal.fits,32,4,208.0,4200.0,1536.0,100.0,105.2358625466622,17.126086080066496,105.31798332248788,16.88302241845363,59599.08172610495,59599.081766224,20536.0,,,,,
OMEGA.2022-01-31T02:07:24.815.fits,13,1,48.0,1189.1,2096.0,1156.8,104.29502762165752,16.942623471323813,104.42194851436052,16.940995779473784,59610.08876122907,59610.08880774211,40348.0,,,,,
OMEGA.2022-01-31T02:07:24.815.fits,14,2,48.0,1125.0,2096.0,1092.7,104.42752985365576,16.93912140758819,104.55445099251196,16.937411828092294,59610.08880960103,59610.08885611408,40348.0,,,,,
OMEGA.2022-01-31T02:07:24.815.fits,15,3,48.0,1060.9,2096.0,1060.7,104.56027895392512,16.93553415048522,104.68719763004002,16.935645588392294,59610.088858250994,59610.08890476404,40348.0,,,,,
OMEGA.2022-01-31T02:07:24.815.fits,16,4,48.0,1028.9,2096.0,996.6,104.69302432258976,16.933764133378048,104.81994313858176,16.931890601089176,59610.088906900026,59610.088953414,40348.0,,,,,
OMEGA.2022-01-31T02:07:24.815.fits,29,5,48.0,964.8,2096.0,964.6,104.82564450003191,16.930005380120907,104.95256076414412,16.929953025415188,59610.08895554999,59610.08900178503,40348.0,,,,,
OMEGA.2022-01-31T02:07:24.815.fits,30,6,48.0,932.8,2096.0,900.5,104.95819876494843,16.928064173291528,105.0851098162962,16.926027029407624,59610.08900392195,59610.089050435,40348.0,,,,,
OMEGA.2022-01-31T02:07:24.815.fits,31,7,48.0,868.8,2096.0,868.5,105.09099419109884,16.9241401646511,105.21790259089732,16.923918213121553,59610.08905257192,59610.08909908496,40348.0,,,,,
OMEGA.2022-01-31T02:07:24.815.fits,32,8,48.0,836.7,2096.0,804.4,105.22359953956864,16.922022007608014,105.35049738014344,16.91982127895715,59610.08910122188,59610.08914773492,40348.0,,,,,
OMEGA.2022-01-31T02:36:18.699.fits,25,1,48.0,1381.2,2096.0,1509.1,134.84836952247494,12.094967090122468,134.97254718396883,12.102521239022472,59610.10869376594,59610.10903987521,25546.0,,,,,
OMEGA.2022-01-31T02:36:18.699.fits,26,2,48.0,1477.3,1040.0,1556.9,134.97806389861955,12.100633401965236,135.03821498303995,12.105317704522037,59610.10910091689,59610.109247763176,25546.0,,,,,
OMEGA.2022-01-31T08:42:25.253.fits,13,1,48.0,2278.1,2096.0,2534.1,148.5736846,-0.0448288,148.6950931,-0.0296535,2459610.863038172,2459610.863065276,84346.0,1.32,273.6,6755890.0,22.92,0.05367
OMEGA.2022-01-31T08:42:25.253.fits,14,2,48.0,2502.3,2096.0,2758.3,148.7004284,-0.0315375,148.82184,-0.0163616,2459610.86306625,2459610.863093354,84346.0,1.3,280.1,6762268.0,23.0,0.05356
OMEGA.2022-01-31T08:42:25.253.fits,15,3,48.0,2726.6,2096.0,2982.6,148.8274126,-0.0182457,148.9488261,-0.0030695,2459610.863094606,2459610.86312171,84346.0,1.29,285.5,6768691.0,23.07,0.05344
OMEGA.2022-01-31T08:42:25.253.fits,16,4,48.0,2950.8,2096.0,3206.8,148.9543988,-0.0049536,149.075813,0.0102228,2459610.863122962,2459610.863150066,84346.0,1.27,290.4,6775147.0,23.14,0.05332
OMEGA.2022-01-31T08:42:25.253.fits,29,5,48.0,3175.0,2096.0,3399.0,149.0812672,0.0083387,149.202681,0.021616,2459610.863151318,2459610.863178422,84346.0,0.37,278.9,6781631.0,23.21,0.0532
OMEGA.2022-01-31T08:42:25.253.fits,30,6,48.0,3399.2,2096.0,3623.2,149.2080758,0.0216309,149.329488,0.0349079,2459610.863179674,2459610.863206778,84346.0,0.36,282.9,6788145.0,23.28,0.05309
OMEGA.2022-01-31T08:42:25.253.fits,31,7,48.0,3591.4,2096.0,3847.4,149.33512,0.0330239,149.4565293,0.0481993,2459610.86320803,2459610.863235412,84346.0,1.22,269.9,6794703.0,23.36,0.05297
OMEGA.2022-01-31T06:05:50.616.fits,10,1,736.0,4200.0,48.0,3751.6,148.7412072,-0.1953573,148.7004187,-0.2219413,,,,,,,,
OMEGA.2022-01-31T06:05:50.616.fits,17,2,1840.0,0.0,1872.0,4100.0,149.1875185,-0.9483964,149.1894122,-0.7053351,,,,,,,,
OMEGA.2022-01-31T06:05:50.616.fits,31,3,48.0,900.8,2096.0,1028.7,149.3351255,-0.1264832,149.4565377,-0.1189012,2459610.753944494,2459610.754157579,48421.0,0.78,3.1,19384649.0,23.58,0.007123
OMEGA.2022-01-31T06:05:50.616.fits,32,4,48.0,1060.9,2096.0,1220.8,149.4619916,-0.1169875,149.5834,-0.107506,2459610.75416745,2459610.754379701,48421.0,0.09,9.6,19346571.0,23.64,0.00715
OMEGA.2022-01-31T02:50:15.302.fits,1,1,48.0,2306.2,2096.0,2434.1,134.33233550905695,11.644513651636249,134.45628365071647,11.652290098073395,59610.1183941788,59610.11873556208,27875.0,,,,,
OMEGA.2022-01-31T02:50:15.302.fits,2,2,48.0,2402.3,1024.0,2481.7,134.46173402605515,11.65041224393952,134.5208052797811,11.655192138380142,59610.118790651206,59610.11893325392,27875.0,,,,,
OMEGA.2022-01-31T02:58:34.613.fits,20,4,48.0,3267.2,2096.0,2754.4,133.55945198190648,12.048981077680995,133.68353564781594,12.018380799387272,59610.12404453289,59610.12425942579,40735.0,,,,,
OMEGA.2022-01-31T01:38:57.439.fits,13,1,1056.0,4200.0,656.0,100.0,37.21854372949035,-20.653917708367192,37.19238063736764,-20.89689846720201,59610.070560358,59610.07058324106,721.0,,,,,
OMEGA.2022-01-31T01:38:57.439.fits,18,2,1504.0,0.0,2096.0,640.4,37.926474662763184,-21.67191149920462,37.96417016856418,-21.63389120044261,59610.07218109584,59610.0721942489,36133.0,,,,,
OMEGA.2022-01-31T01:38:57.439.fits,19,3,48.0,704.7,2096.0,2914.6,37.97022170693294,-21.63006953367997,38.100468238422685,-21.498796823328483,59610.07219582982,59610.07224123087,36133.0,,,,,
OMEGA.2022-01-31T01:38:57.439.fits,24,5,1424.0,0.0,2096.0,704.4,38.19369185592888,-21.4069893739699,38.2363275942982,-21.36509871814315,59610.07227311423,59610.07228765683,36133.0,,,,,
OMEGA.2022-01-31T01:38:57.439.fits,5,6,224.0,4100.0,48.0,2178.1,37.16401204076416,-21.163827418053803,37.152406259939134,-21.277728871728364,59610.07060789503,59610.07061854703,721.0,,,,,
OMEGA.2022-01-31T01:38:57.439.fits,9,7,624.0,4200.0,224.0,100.0,37.1902772324585,-20.9182935461208,37.16402118542064,-21.1612782247176,59610.07058509998,59610.07060770504,721.0,,,,,
OMEGA.2022-01-31T00:45:42.880.fits,17,1,1632.0,4100.0,976.0,0.0,33.723342587313546,-21.239928951119214,33.681716997259564,-21.483010659964727,59610.03534770291,59610.03537864797,2380.0,,,,,
OMEGA.2022-01-31T05:26:59.419.fits,10,1,48.0,1765.6,2096.0,1925.5,197.23953196075533,-17.030250170260985,197.36652768022205,-17.020976914913813,59610.22951791482,59610.22954746988,84292.0,,,,,
OMEGA.2022-01-31T05:26:59.419.fits,11,2,48.0,1893.8,2096.0,2053.7,197.372353070756,-17.022863837901905,197.4993395666603,-17.013508025741114,59610.2295487728,59610.22957860585,84292.0,,,,,
OMEGA.2022-01-31T05:26:59.419.fits,12,3,48.0,2021.9,2096.0,2181.8,197.5051661511843,-17.015397108400435,197.6321420639621,-17.005958863274298,59610.22957990877,59610.22960974183,84292.0,,,,,
OMEGA.2022-01-31T05:26:59.419.fits,25,4,48.0,2150.0,2096.0,2277.9,197.63784579336863,-17.007844171637963,197.7648110840634,-17.00022083848446,59610.229611045215,59610.229641155805,84292.0,,,,,
OMEGA.2022-01-31T05:26:59.419.fits,26,5,48.0,2278.1,2096.0,2406.0,197.7704525833375,-17.000205348579158,197.8974059314893,-16.992499940088745,59610.22964245919,59610.22967256978,84292.0,,,,,
OMEGA.2022-01-31T05:26:59.419.fits,27,6,48.0,2374.2,2096.0,2534.1,197.90329779519007,-16.99437760345524,198.03023509698008,-16.984692967013704,59610.22967387317,59610.22970426222,84292.0,,,,,
OMEGA.2022-01-31T05:26:59.419.fits,28,7,48.0,2502.3,2096.0,2662.2,198.03594194608647,-16.98656715615054,198.16286323042445,-16.976800685868238,59610.22970584314,59610.2297362322,84292.0,,,,,
OMEGA.2022-01-31T05:26:59.419.fits,9,8,48.0,1637.5,2096.0,1797.4,197.1069522783032,-17.037544776729746,197.2339558494164,-17.02835404390651,59610.22948705685,59610.2295166119,84292.0,,,,,
OMEGA.2022-01-31T01:10:46.805.fits,1,1,272.0,0.0,2096.0,1889.6,44.47040808772885,-16.976267228344277,44.583693942332026,-16.86450236098043,59610.04954778403,59610.049580119085,25818.0,,,,,
OMEGA.2022-01-31T01:10:46.805.fits,18,2,1968.0,0.0,1616.0,4100.0,45.238819808669845,-16.976755764463533,45.21671020442086,-16.7337219174716,59610.052603278775,59610.052615041845,7141.0,,,,,
OMEGA.2022-01-31T01:10:46.805.fits,2,3,48.0,1921.9,2096.0,4035.7,44.58927300376644,-16.862598323562565,44.71631316602303,-16.737489241830794,59610.049581144005,59610.049617371056,25818.0,,,,,
OMEGA.2022-01-31T01:10:46.805.fits,22,4,1584.0,0.0,1232.0,4100.0,45.21470395591611,-16.712440991374365,45.19265468076154,-16.469393905485354,59610.05261634523,59610.05262810784,7141.0,,,,,
OMEGA.2022-01-31T01:10:46.805.fits,25,5,128.0,100.0,2096.0,2117.7,44.99216466046582,-16.46694673337554,45.1137503756589,-16.347286415400184,59610.04969540099,59610.04972968297,25818.0,,,,,
OMEGA.2022-01-31T01:10:46.805.fits,26,6,48.0,2182.0,1984.0,4200.0,45.11937002229669,-16.343470861552454,45.23882294417655,-16.223724540205865,59610.04973098496,59610.04976471001,25818.0,,,,,
OMEGA.2022-01-31T01:10:46.805.fits,26,7,1216.0,100.0,880.0,4200.0,45.19166281373779,-16.466845591353092,45.17065814490008,-16.223794653822786,59610.05262829922,59610.05264006183,7141.0,,,,,
OMEGA.2022-01-31T01:10:46.805.fits,30,8,832.0,100.0,480.0,4200.0,45.16767430364437,-16.20239545965411,45.145741616120446,-15.959352353169916,59610.05264136521,59610.052653127816,7141.0,,,,,
OMEGA.2022-01-31T01:10:46.805.fits,31,9,176.0,100.0,2096.0,2053.7,45.25947661036203,-16.202297350702768,45.37777433405894,-16.08629159505277,59610.04977073893,59610.04980390798,25818.0,,,,,
OMEGA.2022-01-31T01:10:46.805.fits,32,10,48.0,2118.0,2096.0,4200.0,45.38344271302501,-16.0824693291388,45.50946183307951,-15.958777501112086,59610.0498052109,59610.04984060396,25818.0,,,,,
OMEGA.2022-01-31T01:10:46.805.fits,7,12,352.0,0.0,2096.0,1729.4,44.740983825458336,-16.712424569957236,44.84900875416915,-16.609995283454854,59610.04962451197,59610.04965434503,25818.0,,,,,
OMEGA.2022-01-31T01:10:46.805.fits,8,13,48.0,1857.8,2096.0,3971.6,44.85482938723296,-16.602386711661772,44.98153112080102,-16.47710846317927,59610.04965648102,59610.049692431,25818.0,,,,,
OMEGA.2022-01-31T02:25:38.607.fits,13,1,48.0,3143.0,2096.0,3142.7,104.28599103648097,17.062600511708805,104.41298749902454,17.062872016687777,59610.10241277702,59610.10245873407,39190.0,,,,,
OMEGA.2022-01-31T02:25:38.607.fits,13,2,48.0,2822.7,2096.0,2822.4,104.28604344856512,17.043613084061207,104.41302732429185,17.043884248672295,59610.1032784679,59610.10332470294,40349.0,,,,,
OMEGA.2022-01-31T02:25:38.607.fits,14,3,48.0,3110.9,2096.0,3110.7,104.41857239513978,17.060997779508728,104.54557166826646,17.06119276370552,59610.102460870985,59610.10250710603,39190.0,,,,,
OMEGA.2022-01-31T02:25:38.607.fits,14,4,48.0,2790.6,2096.0,2790.4,104.41861166647328,17.042009989143825,104.54559835182032,17.04220472995446,59610.10332656186,59610.1033727969,40349.0,,,,,
OMEGA.2022-01-31T02:25:38.607.fits,15,5,48.0,3078.9,2096.0,3078.7,104.55140340042304,17.059315197219313,104.67840414427404,17.05942758848049,59610.10250924295,59610.10255519999,39190.0,,,,,
OMEGA.2022-01-31T02:25:38.607.fits,15,6,48.0,2758.6,2096.0,2758.3,104.55142950568217,17.040327145044674,104.67841766541042,17.040433461795395,59610.103374933824,59610.10342089087,40349.0,,,,,
OMEGA.2022-01-31T02:25:38.607.fits,16,7,48.0,3046.9,2096.0,3046.6,104.6842346056554,17.057546215255435,104.81123545514528,17.05757009913178,59610.10255733691,59610.10260357196,39190.0,,,,,
OMEGA.2022-01-31T02:25:38.607.fits,16,8,48.0,2726.6,2096.0,2726.3,104.68424754451996,17.038558002916172,104.8112358055106,17.03858183767317,59610.10342302779,59610.10346926283,40349.0,,,,,
OMEGA.2022-01-31T02:25:38.607.fits,29,9,48.0,2694.5,2096.0,2694.3,104.81694034453297,17.036696660446747,104.94392734273993,17.03664403610415,59610.10347112222,59610.1035173568,40349.0,,,,,
OMEGA.2022-01-31T02:25:38.607.fits,29,10,48.0,3014.8,2096.0,3014.6,104.81694055966533,17.055684931329456,104.94394014612186,17.05563225901327,59610.10260570888,59610.10265166592,39190.0,,,,,
OMEGA.2022-01-31T02:25:38.607.fits,30,11,48.0,2662.5,2096.0,2662.2,104.94956848468163,17.034755203268357,105.07655285491164,17.034614323122838,59610.10351949418,59610.10356545122,40349.0,,,,,
OMEGA.2022-01-31T02:25:38.607.fits,30,12,48.0,2982.8,2096.0,2982.6,104.94958184713572,17.05374343124813,105.07657881306255,17.05360833434619,59610.10265380284,59610.10270003788,39190.0,,,,,
OMEGA.2022-01-31T02:25:38.607.fits,31,13,48.0,2630.5,2096.0,2630.2,105.08244056519987,17.032727450710407,105.2094209444704,17.032504114186295,59610.10356758814,59610.10361382319,40349.0,,,,,
OMEGA.2022-01-31T02:25:38.607.fits,31,14,48.0,2950.8,2096.0,2950.5,105.08246709860926,17.051715534037463,105.209460064413,17.051491955363375,59610.1027021748,59610.102748409845,39190.0,,,,,
OMEGA.2022-01-31T02:25:38.607.fits,32,15,48.0,2598.4,2096.0,2598.2,105.21512112103736,17.030607877600048,105.3420961630286,17.030308157163013,59610.103615960106,59610.10366191715,40349.0,,,,,
OMEGA.2022-01-31T02:25:38.607.fits,32,16,48.0,2918.8,2096.0,2918.5,105.21516081797655,17.04960164312008,105.34214843264736,17.04929565533473,59610.10275026923,59610.10279650381,39190.0,,,,,
OMEGA.2022-01-31T02:38:03.310.fits,28,1,48.0,1669.5,2096.0,1797.4,135.23804294245963,12.11168675765298,135.36223179183767,12.119067442609138,59610.10977887688,59610.11012498615,25546.0,,,,,
OMEGA.2022-01-31T02:51:59.662.fits,17,1,48.0,2722.7,1856.0,2815.0,134.85086233836276,11.669566857668611,134.96031407597698,11.675017249385675,59610.11987638613,59610.12014004914,27875.0,,,,,
OMEGA.2022-01-31T02:51:59.662.fits,4,3,48.0,2594.5,2096.0,2722.4,134.72131847956453,11.661938618842946,134.84529299985323,11.669549059663032,59610.119464165065,59610.11980526988,27875.0,,,,,
OMEGA.2022-01-31T02:19:34.157.fits,14,1,48.0,100.0,2096.0,388.0,104.41462986056916,16.874162726021087,104.5414813438617,16.89144098995505,59610.09990735119,59610.09994246578,27595.0,,,,,
OMEGA.2022-01-31T02:19:34.157.fits,15,2,48.0,356.2,2096.0,644.3,104.5473079048532,16.88956327612121,104.67418396932982,16.906766057872044,59610.09994404717,59610.09997888422,27595.0,,,,,
OMEGA.2022-01-31T02:19:34.157.fits,16,3,48.0,612.5,2096.0,900.5,104.68000978160214,16.904884587237476,104.80690908483304,16.921999775190766,59610.09998046514,59610.10001530219,27595.0,,,,,
OMEGA.2022-01-31T02:19:34.157.fits,29,4,48.0,900.8,2096.0,1156.8,104.8126101714249,16.92201757937616,104.93953132112912,16.93715382858452,59610.10001688311,59610.10005172016,27595.0,,,,,
OMEGA.2022-01-31T02:19:34.157.fits,30,5,48.0,1157.0,2096.0,1445.1,104.9451708644457,16.93716206700079,105.07211380412004,16.95411927359468,59610.10005302308,59610.10008786013,27595.0,,,,,
OMEGA.2022-01-31T02:19:34.157.fits,31,6,48.0,1413.3,2096.0,1701.3,105.0779990306031,16.952226479404388,105.20496113159908,16.969095302196035,59610.100089163054,59610.100123722106,27595.0,,,,,
OMEGA.2022-01-31T02:19:34.157.fits,32,7,48.0,1669.5,2096.0,1957.6,105.2106594202738,16.967199084678903,105.3376393318565,16.983991255693397,59610.10012530303,59610.10015958408,27595.0,,,,,
OMEGA.2022-01-31T02:56:50.153.fits,6,2,1424.0,1911.4,2096.0,1761.5,132.86422360463223,12.232974058387246,132.9049973645917,12.22412901431159,59610.12280872511,59610.12287222687,40735.0,,,,,
OMEGA.2022-01-31T02:56:50.153.fits,7,3,48.0,1697.7,2096.0,1152.9,132.9107031395408,12.22035198587789,133.03495076622522,12.188140945986342,59610.12293335702,59610.12314352393,40735.0,,,,,
OMEGA.2022-01-31T02:56:50.153.fits,8,4,48.0,1121.1,2096.0,576.3,133.04065303729905,12.186258350397718,133.16486966804513,12.15398897351637,59610.123153532855,59610.12336481223,40735.0,,,,,
OMEGA.2022-01-12T01:02:45.816.astred.cal.fits,18,2,176.0,4100.0,896.0,0.0,45.11446741204594,-16.73662498573857,45.15932575801431,-16.979400027187534,59591.046598705,59591.046609635,16764.0,,,,,
OMEGA.2022-01-12T01:02:45.816.astred.cal.fits,25,4,784.0,4200.0,1520.0,100.0,45.01851915939108,-16.226889878073173,45.064227969831215,-16.4696891387388,59591.046576187015,59591.046587117016,16764.0,,,,,
OMEGA.2022-01-12T01:02:45.816.astred.cal.fits,29,5,48.0,3815.6,704.0,100.0,44.9728203665949,-15.985256910099116,45.01376839098732,-16.205284322982365,59591.04656562302,59591.04657544103,16764.0,,,,,
OMEGA.2022-01-12T01:18:35.369.astred.cal.fits,12,2,576.0,4200.0,2096.0,1445.1,37.59295707537211,-20.91985550886042,37.68963382729643,-21.08299355332575,59591.05645465991,59591.05645780498,47808.0,,,,,
