file_name,IRSKY_TEMP,TEMP,WINDSP,PRES,PRES,FWHM,FWHM,RHUM,TAU0
OMEGA.2022-01-22T03:10:45.887.fits,-92.4,13.86,9.93,743.4,743.5,0.74,0.66,28.0,0.005142
OMEGA.2022-01-22T03:12:31.027.fits,-92.4,13.82,9.78,743.5,743.6,0.71,0.66,28.0,0.005487
OMEGA.2022-01-22T03:12:31.027.fits,-92.4,13.82,9.78,743.5,743.6,0.71,0.66,28.0,0.005487
OMEGA.2022-01-22T03:12:31.027.fits,-92.4,13.82,9.78,743.5,743.6,0.71,0.66,28.0,0.005487
OMEGA.2022-01-22T03:14:15.347.fits,-92.4,13.82,9.53,743.5,743.5,0.66,0.59,28.0,0.005378
OMEGA.2022-01-22T03:14:15.347.fits,-92.4,13.82,9.53,743.5,743.5,0.66,0.59,28.0,0.005378
OMEGA.2022-01-22T03:14:15.347.fits,-92.4,13.82,9.53,743.5,743.5,0.66,0.59,28.0,0.005378
OMEGA.2022-01-22T03:14:15.347.fits,-92.4,13.82,9.53,743.5,743.5,0.66,0.59,28.0,0.005378
OMEGA.2022-01-22T04:46:34.403.fits,-92.0,13.6,8.45,743.2,743.1,0.74,0.87,28.0,0.004791
OMEGA.2022-01-22T04:46:34.403.fits,-92.0,13.6,8.45,743.2,743.1,0.74,0.87,28.0,0.004791
OMEGA.2022-01-22T04:46:34.403.fits,-92.0,13.6,8.45,743.2,743.1,0.74,0.87,28.0,0.004791
OMEGA.2022-01-22T04:46:34.403.fits,-92.0,13.6,8.45,743.2,743.1,0.74,0.87,28.0,0.004791
OMEGA.2022-01-22T04:46:34.403.fits,-92.0,13.6,8.45,743.2,743.1,0.74,0.87,28.0,0.004791
OMEGA.2022-01-22T04:46:34.403.fits,-92.0,13.6,8.45,743.2,743.1,0.74,0.87,28.0,0.004791
OMEGA.2022-01-22T04:54:02.313.fits,-92.5,13.53,8.7,743.1,743.1,1.12,0.91,28.0,0.006071
OMEGA.2022-01-22T04:54:02.313.fits,-92.5,13.53,8.7,743.1,743.1,1.12,0.91,28.0,0.006071
OMEGA.2022-01-22T08:05:58.167.fits,-90.9,13.49,2.15,742.6,742.5,0.54,0.68,30.0,0.01325
OMEGA.2022-01-22T08:05:58.167.fits,-90.9,13.49,2.15,742.6,742.5,0.54,0.68,30.0,0.01325
OMEGA.2022-01-23T01:20:05.381.fits,-95.6,14.16,7.18,743.8,743.7,1.33,1.82,8.0,0.002823
OMEGA.2022-01-23T01:20:05.381.fits,-95.6,14.16,7.18,743.8,743.7,1.33,1.82,8.0,0.002823
OMEGA.2022-01-23T01:20:05.381.fits,-95.6,14.16,7.18,743.8,743.7,1.33,1.82,8.0,0.002823
OMEGA.2022-01-23T01:20:05.381.fits,-95.6,14.16,7.18,743.8,743.7,1.33,1.82,8.0,0.002823
OMEGA.2022-01-23T01:20:05.381.fits,-95.6,14.16,7.18,743.8,743.7,1.33,1.82,8.0,0.002823
OMEGA.2022-01-23T01:20:05.381.fits,-95.6,14.16,7.18,743.8,743.7,1.33,1.82,8.0,0.002823
OMEGA.2022-01-23T01:20:05.381.fits,-95.6,14.16,7.18,743.8,743.7,1.33,1.82,8.0,0.002823
OMEGA.2022-01-23T01:20:05.381.fits,-95.6,14.16,7.18,743.8,743.7,1.33,1.82,8.0,0.002823
OMEGA.2022-01-23T01:20:05.381.fits,-95.6,14.16,7.18,743.8,743.7,1.33,1.82,8.0,0.002823
OMEGA.2022-01-23T01:20:05.381.fits,-95.6,14.16,7.18,743.8,743.7,1.33,1.82,8.0,0.002823
OMEGA.2022-01-23T01:20:05.381.fits,-95.6,14.16,7.18,743.8,743.7,1.33,1.82,8.0,0.002823
OMEGA.2022-01-23T01:20:05.381.fits,-95.6,14.16,7.18,743.8,743.7,1.33,1.82,8.0,0.002823
OMEGA.2022-01-23T01:42:39.745.fits,-95.4,14.34,6.83,743.8,743.9,0.93,0.91,7.0,0.005269
OMEGA.2022-01-23T01:42:39.745.fits,-95.4,14.34,6.83,743.8,743.9,0.93,0.91,7.0,0.005269
OMEGA.2022-01-23T01:42:39.745.fits,-95.4,14.34,6.83,743.8,743.9,0.93,0.91,7.0,0.005269
OMEGA.2022-01-23T01:42:39.745.fits,-95.4,14.34,6.83,743.8,743.9,0.93,0.91,7.0,0.005269
OMEGA.2022-01-23T01:48:44.336.fits,-95.4,14.39,6.13,743.9,743.8,0.91,1.02,8.0,0.005269
OMEGA.2022-01-23T02:50:43.036.fits,-95.9,14.54,4.22,744.1,744.1,0.65,0.72,8.0,0.007818
OMEGA.2022-01-23T02:52:27.756.fits,-96.0,14.62,4.1,744.1,744.1,0.66,0.66,8.0,0.010052
OMEGA.2022-01-23T02:52:27.756.fits,-96.0,14.62,4.1,744.1,744.1,0.66,0.66,8.0,0.010052
OMEGA.2022-01-23T02:52:27.756.fits,-96.0,14.62,4.1,744.1,744.1,0.66,0.66,8.0,0.010052
OMEGA.2022-01-23T02:54:13.447.fits,-96.0,14.71,3.9,744.1,744.1,0.66,0.67,7.0,0.008641
OMEGA.2022-01-23T02:54:13.447.fits,-96.0,14.71,3.9,744.1,744.1,0.66,0.67,7.0,0.008641
OMEGA.2022-01-23T03:36:39.644.fits,-94.2,14.09,1.73,743.9,743.9,0.86,0.63,9.0,0.014726
OMEGA.2022-01-23T03:36:39.644.fits,-94.2,14.09,1.73,743.9,743.9,0.86,0.63,9.0,0.014726
OMEGA.2022-01-23T03:36:39.644.fits,-94.2,14.09,1.73,743.9,743.9,0.86,0.63,9.0,0.014726
OMEGA.2022-01-23T03:36:39.644.fits,-94.2,14.09,1.73,743.9,743.9,0.86,0.63,9.0,0.014726
OMEGA.2022-01-23T03:36:39.644.fits,-94.2,14.09,1.73,743.9,743.9,0.86,0.63,9.0,0.014726
OMEGA.2022-01-23T03:54:53.197.fits,-94.5,13.83,2.17,744.0,743.9,0.83,0.78,10.0,0.011701
OMEGA.2022-01-23T03:54:53.197.fits,-94.5,13.83,2.17,744.0,743.9,0.83,0.78,10.0,0.011701
OMEGA.2022-01-23T03:54:53.197.fits,-94.5,13.83,2.17,744.0,743.9,0.83,0.78,10.0,0.011701
OMEGA.2022-01-23T03:54:53.197.fits,-94.5,13.83,2.17,744.0,743.9,0.83,0.78,10.0,0.011701
OMEGA.2022-01-23T03:54:53.197.fits,-94.5,13.83,2.17,744.0,743.9,0.83,0.78,10.0,0.011701
OMEGA.2022-01-23T03:54:53.197.fits,-94.5,13.83,2.17,744.0,743.9,0.83,0.78,10.0,0.011701
OMEGA.2022-01-23T03:54:53.197.fits,-94.5,13.83,2.17,744.0,743.9,0.83,0.78,10.0,0.011701
OMEGA.2022-01-23T04:41:56.914.fits,-95.6,13.71,0.38,743.8,743.8,0.58,0.53,8.0,0.01896
OMEGA.2022-01-23T04:41:56.914.fits,-95.6,13.71,0.38,743.8,743.8,0.58,0.53,8.0,0.01896
OMEGA.2022-01-23T04:41:56.914.fits,-95.6,13.71,0.38,743.8,743.8,0.58,0.53,8.0,0.01896
OMEGA.2022-01-23T04:41:56.914.fits,-95.6,13.71,0.38,743.8,743.8,0.58,0.53,8.0,0.01896
OMEGA.2022-01-23T04:41:56.914.fits,-95.6,13.71,0.38,743.8,743.8,0.58,0.53,8.0,0.01896
OMEGA.2022-01-23T04:41:56.914.fits,-95.6,13.71,0.38,743.8,743.8,0.58,0.53,8.0,0.01896
OMEGA.2022-01-23T04:41:56.914.fits,-95.6,13.71,0.38,743.8,743.8,0.58,0.53,8.0,0.01896
OMEGA.2022-01-23T04:41:56.914.fits,-95.6,13.71,0.38,743.8,743.8,0.58,0.53,8.0,0.01896
OMEGA.2022-01-23T04:41:56.914.fits,-95.6,13.71,0.38,743.8,743.8,0.58,0.53,8.0,0.01896
OMEGA.2022-01-23T04:41:56.914.fits,-95.6,13.71,0.38,743.8,743.8,0.58,0.53,8.0,0.01896
OMEGA.2022-01-23T06:39:59.455.fits,-95.8,13.71,1.4,743.2,743.3,0.67,0.74,8.0,0.006966
OMEGA.2022-01-23T06:39:59.455.fits,-95.8,13.71,1.4,743.2,743.3,0.67,0.74,8.0,0.006966
OMEGA.2022-01-23T06:39:59.455.fits,-95.8,13.71,1.4,743.2,743.3,0.67,0.74,8.0,0.006966
OMEGA.2022-01-24T03:12:49.061.fits,-88.6,14.82,3.38,743.8,743.8,0.39,0.39,16.0,0.007286
OMEGA.2022-01-24T03:12:49.061.fits,-88.6,14.82,3.38,743.8,743.8,0.39,0.39,16.0,0.007286
OMEGA.2022-01-24T03:16:18.292.fits,-88.6,14.82,3.58,743.7,743.8,0.38,0.38,14.0,0.007531
OMEGA.2022-01-24T03:16:18.292.fits,-88.6,14.82,3.58,743.7,743.8,0.38,0.38,14.0,0.007531
OMEGA.2022-01-24T03:18:02.741.fits,-88.6,14.83,3.78,743.8,743.7,0.37,0.39,14.0,0.007488
OMEGA.2022-01-24T07:29:41.434.fits,-92.5,11.43,9.0,742.4,742.4,0.98,0.93,10.0,0.003962
OMEGA.2022-01-24T07:29:41.434.fits,-92.5,11.43,9.0,742.4,742.4,0.98,0.93,10.0,0.003962
OMEGA.2022-01-24T07:29:41.434.fits,-92.5,11.43,9.0,742.4,742.4,0.98,0.93,10.0,0.003962
OMEGA.2022-01-24T07:31:26.344.fits,-92.5,11.49,9.18,742.4,742.3,0.93,0.94,8.0,0.003766
OMEGA.2022-01-24T07:31:26.344.fits,-92.5,11.49,9.18,742.4,742.3,0.93,0.94,8.0,0.003766
OMEGA.2022-01-24T08:42:25.155.fits,-92.8,12.7,9.43,742.3,742.3,1.02,1.1,6.0,0.003355
OMEGA.2022-01-25T03:07:35.539.fits,-88.4,14.34,6.8,743.2,743.2,0.98,0.81,6.0,0.005672
OMEGA.2022-01-25T03:07:35.539.fits,-88.4,14.34,6.8,743.2,743.2,0.98,0.81,6.0,0.005672
OMEGA.2022-01-25T03:07:35.539.fits,-88.4,14.34,6.8,743.2,743.2,0.98,0.81,6.0,0.005672
OMEGA.2022-01-25T03:07:35.539.fits,-88.4,14.34,6.8,743.2,743.2,0.98,0.81,6.0,0.005672
OMEGA.2022-01-25T03:07:35.539.fits,-88.4,14.34,6.8,743.2,743.2,0.98,0.81,6.0,0.005672
OMEGA.2022-01-25T03:07:35.539.fits,-88.4,14.34,6.8,743.2,743.2,0.98,0.81,6.0,0.005672
OMEGA.2022-01-25T03:07:35.539.fits,-88.4,14.34,6.8,743.2,743.2,0.98,0.81,6.0,0.005672
OMEGA.2022-01-25T03:47:54.466.fits,-90.6,14.15,6.83,743.2,743.1,0.59,0.62,6.0,0.008185
OMEGA.2022-01-25T03:49:39.317.fits,-90.6,14.11,6.78,743.1,743.1,0.57,0.6,6.0,0.007602
OMEGA.2022-01-25T03:49:39.317.fits,-90.6,14.11,6.78,743.1,743.1,0.57,0.6,6.0,0.007602
OMEGA.2022-01-25T04:21:27.262.fits,-92.4,13.88,4.88,742.9,742.8,0.58,0.56,6.0,0.00827
OMEGA.2022-01-25T04:21:27.262.fits,-92.4,13.88,4.88,742.9,742.8,0.58,0.56,6.0,0.00827
OMEGA.2022-01-25T04:21:27.262.fits,-92.4,13.88,4.88,742.9,742.8,0.58,0.56,6.0,0.00827
OMEGA.2022-01-25T04:21:27.262.fits,-92.4,13.88,4.88,742.9,742.8,0.58,0.56,6.0,0.00827
OMEGA.2022-01-25T04:21:27.262.fits,-92.4,13.88,4.88,742.9,742.8,0.58,0.56,6.0,0.00827
OMEGA.2022-01-25T05:14:50.021.fits,-93.7,13.91,6.1,742.6,742.5,0.62,0.63,6.0,0.007081
OMEGA.2022-01-25T05:20:54.592.fits,-93.4,13.88,6.4,742.5,742.5,0.72,0.72,6.0,0.006269
OMEGA.2022-01-25T05:20:54.592.fits,-93.4,13.88,6.4,742.5,742.5,0.72,0.72,6.0,0.006269
OMEGA.2022-01-25T05:20:54.592.fits,-93.4,13.88,6.4,742.5,742.5,0.72,0.72,6.0,0.006269
OMEGA.2022-01-25T08:14:19.571.fits,-95.5,13.03,7.97,742.1,742.1,0.56,0.64,6.0,0.007319
OMEGA.2022-01-25T08:14:19.571.fits,-95.5,13.03,7.97,742.1,742.1,0.56,0.64,6.0,0.007319
OMEGA.2022-01-25T08:14:19.571.fits,-95.5,13.03,7.97,742.1,742.1,0.56,0.64,6.0,0.007319
OMEGA.2022-01-25T08:14:19.571.fits,-95.5,13.03,7.97,742.1,742.1,0.56,0.64,6.0,0.007319
OMEGA.2022-01-25T08:21:04.122.fits,-95.5,13.01,7.33,742.1,742.0,0.64,0.59,6.0,0.007219
OMEGA.2022-01-25T08:21:04.122.fits,-95.5,13.01,7.33,742.1,742.0,0.64,0.59,6.0,0.007219
OMEGA.2022-01-25T08:21:04.122.fits,-95.5,13.01,7.33,742.1,742.0,0.64,0.59,6.0,0.007219
OMEGA.2022-01-25T08:21:04.122.fits,-95.5,13.01,7.33,742.1,742.0,0.64,0.59,6.0,0.007219
OMEGA.2022-01-25T08:21:04.122.fits,-95.5,13.01,7.33,742.1,742.0,0.64,0.59,6.0,0.007219
OMEGA.2022-01-25T08:21:04.122.fits,-95.5,13.01,7.33,742.1,742.0,0.64,0.59,6.0,0.007219
OMEGA.2022-01-25T08:21:04.122.fits,-95.5,13.01,7.33,742.1,742.0,0.64,0.59,6.0,0.007219
OMEGA.2022-01-25T08:21:04.122.fits,-95.5,13.01,7.33,742.1,742.0,0.64,0.59,6.0,0.007219
OMEGA.2022-01-25T08:21:04.122.fits,-95.5,13.01,7.33,742.1,742.0,0.64,0.59,6.0,0.007219
OMEGA.2022-01-25T08:21:04.122.fits,-95.5,13.01,7.33,742.1,742.0,0.64,0.59,6.0,0.007219
OMEGA.2022-01-26T01:17:51.352.fits,-93.9,14.63,6.65,743.5,743.5,0.74,0.84,10.0,0.004388
OMEGA.2022-01-26T01:17:51.352.fits,-93.9,14.63,6.65,743.5,743.5,0.74,0.84,10.0,0.004388
OMEGA.2022-01-26T01:17:51.352.fits,-93.9,14.63,6.65,743.5,743.5,0.74,0.84,10.0,0.004388
OMEGA.2022-01-26T01:17:51.352.fits,-93.9,14.63,6.65,743.5,743.5,0.74,0.84,10.0,0.004388
OMEGA.2022-01-26T01:17:51.352.fits,-93.9,14.63,6.65,743.5,743.5,0.74,0.84,10.0,0.004388
OMEGA.2022-01-26T01:17:51.352.fits,-93.9,14.63,6.65,743.5,743.5,0.74,0.84,10.0,0.004388
OMEGA.2022-01-26T01:17:51.352.fits,-93.9,14.63,6.65,743.5,743.5,0.74,0.84,10.0,0.004388
OMEGA.2022-01-26T01:17:51.352.fits,-93.9,14.63,6.65,743.5,743.5,0.74,0.84,10.0,0.004388
OMEGA.2022-01-26T03:29:32.063.fits,-94.7,15.13,8.4,743.8,743.7,0.8,1.13,10.0,0.003313
OMEGA.2022-01-26T03:29:32.063.fits,-94.7,15.13,8.4,743.8,743.7,0.8,1.13,10.0,0.003313
OMEGA.2022-01-26T03:29:32.063.fits,-94.7,15.13,8.4,743.8,743.7,0.8,1.13,10.0,0.003313
OMEGA.2022-01-26T03:29:32.063.fits,-94.7,15.13,8.4,743.8,743.7,0.8,1.13,10.0,0.003313
OMEGA.2022-01-26T03:29:32.063.fits,-94.7,15.13,8.4,743.8,743.7,0.8,1.13,10.0,0.003313
OMEGA.2022-01-26T03:29:32.063.fits,-94.7,15.13,8.4,743.8,743.7,0.8,1.13,10.0,0.003313
OMEGA.2022-01-26T03:29:32.063.fits,-94.7,15.13,8.4,743.8,743.7,0.8,1.13,10.0,0.003313
OMEGA.2022-01-26T03:29:32.063.fits,-94.7,15.13,8.4,743.8,743.7,0.8,1.13,10.0,0.003313
OMEGA.2022-01-26T03:47:46.116.fits,-95.7,15.48,8.38,743.7,743.7,1.18,1.33,7.0,0.003239
OMEGA.2022-01-26T03:47:46.116.fits,-95.7,15.48,8.38,743.7,743.7,1.18,1.33,7.0,0.003239
OMEGA.2022-01-26T03:47:46.116.fits,-95.7,15.48,8.38,743.7,743.7,1.18,1.33,7.0,0.003239
OMEGA.2022-01-26T03:47:46.116.fits,-95.7,15.48,8.38,743.7,743.7,1.18,1.33,7.0,0.003239
OMEGA.2022-01-26T03:47:46.116.fits,-95.7,15.48,8.38,743.7,743.7,1.18,1.33,7.0,0.003239
OMEGA.2022-01-26T04:12:07.539.fits,-94.7,15.13,8.82,743.5,743.5,1.09,0.97,9.0,0.003985
OMEGA.2022-01-26T04:12:07.539.fits,-94.7,15.13,8.82,743.5,743.5,1.09,0.97,9.0,0.003985
OMEGA.2022-01-26T04:12:07.539.fits,-94.7,15.13,8.82,743.5,743.5,1.09,0.97,9.0,0.003985
OMEGA.2022-01-26T04:12:07.539.fits,-94.7,15.13,8.82,743.5,743.5,1.09,0.97,9.0,0.003985
OMEGA.2022-01-26T04:12:07.539.fits,-94.7,15.13,8.82,743.5,743.5,1.09,0.97,9.0,0.003985
OMEGA.2022-01-26T04:12:07.539.fits,-94.7,15.13,8.82,743.5,743.5,1.09,0.97,9.0,0.003985
OMEGA.2022-01-26T04:12:07.539.fits,-94.7,15.13,8.82,743.5,743.5,1.09,0.97,9.0,0.003985
OMEGA.2022-01-26T04:12:07.539.fits,-94.7,15.13,8.82,743.5,743.5,1.09,0.97,9.0,0.003985
OMEGA.2022-01-26T05:00:53.938.fits,-94.7,14.65,7.5,743.4,743.4,0.88,0.75,10.0,0.006854
OMEGA.2022-01-26T05:00:53.938.fits,-94.7,14.65,7.5,743.4,743.4,0.88,0.75,10.0,0.006854
OMEGA.2022-01-26T08:07:16.556.fits,-93.9,13.82,7.2,742.9,742.9,1.06,1.0,6.0,0.003995
OMEGA.2022-01-26T08:07:16.556.fits,-93.9,13.82,7.2,742.9,742.9,1.06,1.0,6.0,0.003995
OMEGA.2022-01-27T00:46:55.409.fits,-92.6,15.38,8.43,744.5,744.5,0.89,0.99,4.0,0.004112
OMEGA.2022-01-27T00:46:55.409.fits,-92.6,15.38,8.43,744.5,744.5,0.89,0.99,4.0,0.004112
OMEGA.2022-01-27T00:53:00.150.fits,-92.6,15.23,8.35,744.5,744.6,0.99,0.81,4.0,0.004856
OMEGA.2022-01-27T01:09:47.582.fits,-92.5,15.02,7.35,744.7,744.7,0.93,0.79,6.0,0.00493
OMEGA.2022-01-27T01:09:47.582.fits,-92.5,15.02,7.35,744.7,744.7,0.93,0.79,6.0,0.00493
OMEGA.2022-01-27T01:09:47.582.fits,-92.5,15.02,7.35,744.7,744.7,0.93,0.79,6.0,0.00493
OMEGA.2022-01-27T01:09:47.582.fits,-92.5,15.02,7.35,744.7,744.7,0.93,0.79,6.0,0.00493
OMEGA.2022-01-27T01:09:47.582.fits,-92.5,15.02,7.35,744.7,744.7,0.93,0.79,6.0,0.00493
OMEGA.2022-01-27T01:09:47.582.fits,-92.5,15.02,7.35,744.7,744.7,0.93,0.79,6.0,0.00493
OMEGA.2022-01-27T01:09:47.582.fits,-92.5,15.02,7.35,744.7,744.7,0.93,0.79,6.0,0.00493
OMEGA.2022-01-27T01:09:47.582.fits,-92.5,15.02,7.35,744.7,744.7,0.93,0.79,6.0,0.00493
OMEGA.2022-01-27T01:15:52.153.fits,-92.5,15.04,6.83,744.6,744.8,0.79,0.74,8.0,0.0054
OMEGA.2022-01-27T01:21:56.444.fits,-92.9,15.18,6.28,744.8,744.8,0.79,0.91,7.0,0.004391
OMEGA.2022-01-27T01:21:56.444.fits,-92.9,15.18,6.28,744.8,744.8,0.79,0.91,7.0,0.004391
OMEGA.2022-01-27T01:21:56.444.fits,-92.9,15.18,6.28,744.8,744.8,0.79,0.91,7.0,0.004391
OMEGA.2022-01-27T01:21:56.444.fits,-92.9,15.18,6.28,744.8,744.8,0.79,0.91,7.0,0.004391
OMEGA.2022-01-27T01:21:56.444.fits,-92.9,15.18,6.28,744.8,744.8,0.79,0.91,7.0,0.004391
OMEGA.2022-01-27T01:21:56.444.fits,-92.9,15.18,6.28,744.8,744.8,0.79,0.91,7.0,0.004391
OMEGA.2022-01-27T02:24:18.744.fits,-92.8,16.05,4.83,745.2,745.2,1.06,1.05,4.0,0.004791
OMEGA.2022-01-27T02:24:18.744.fits,-92.8,16.05,4.83,745.2,745.2,1.06,1.05,4.0,0.004791
OMEGA.2022-01-27T02:24:18.744.fits,-92.8,16.05,4.83,745.2,745.2,1.06,1.05,4.0,0.004791
OMEGA.2022-01-27T02:24:18.744.fits,-92.8,16.05,4.83,745.2,745.2,1.06,1.05,4.0,0.004791
OMEGA.2022-01-27T03:49:15.748.fits,-92.8,15.75,1.55,745.2,745.1,0.7,0.68,7.0,0.013509
OMEGA.2022-01-27T03:49:15.748.fits,-92.8,15.75,1.55,745.2,745.1,0.7,0.68,7.0,0.013509
OMEGA.2022-01-27T03:55:20.289.fits,-92.8,15.71,1.48,745.1,745.1,0.68,0.62,7.0,0.014995
OMEGA.2022-01-27T03:55:20.289.fits,-92.8,15.71,1.48,745.1,745.1,0.68,0.62,7.0,0.014995
OMEGA.2022-01-27T03:55:20.289.fits,-92.8,15.71,1.48,745.1,745.1,0.68,0.62,7.0,0.014995
OMEGA.2022-01-27T03:55:20.289.fits,-92.8,15.71,1.48,745.1,745.1,0.68,0.62,7.0,0.014995
OMEGA.2022-01-27T03:55:20.289.fits,-92.8,15.71,1.48,745.1,745.1,0.68,0.62,7.0,0.014995
OMEGA.2022-01-27T03:55:20.289.fits,-92.8,15.71,1.48,745.1,745.1,0.68,0.62,7.0,0.014995
OMEGA.2022-01-27T03:55:20.289.fits,-92.8,15.71,1.48,745.1,745.1,0.68,0.62,7.0,0.014995
OMEGA.2022-01-27T03:55:20.289.fits,-92.8,15.71,1.48,745.1,745.1,0.68,0.62,7.0,0.014995
OMEGA.2022-01-27T04:01:24.760.fits,-92.6,15.9,1.7,745.1,745.1,0.58,0.57,8.0,0.014415
OMEGA.2022-01-27T04:01:24.760.fits,-92.6,15.9,1.7,745.1,745.1,0.58,0.57,8.0,0.014415
OMEGA.2022-01-27T04:01:24.760.fits,-92.6,15.9,1.7,745.1,745.1,0.58,0.57,8.0,0.014415
OMEGA.2022-01-27T04:01:24.760.fits,-92.6,15.9,1.7,745.1,745.1,0.58,0.57,8.0,0.014415
OMEGA.2022-01-27T04:01:24.760.fits,-92.6,15.9,1.7,745.1,745.1,0.58,0.57,8.0,0.014415
OMEGA.2022-01-27T04:01:24.760.fits,-92.6,15.9,1.7,745.1,745.1,0.58,0.57,8.0,0.014415
OMEGA.2022-01-27T04:01:24.760.fits,-92.6,15.9,1.7,745.1,745.1,0.58,0.57,8.0,0.014415
OMEGA.2022-01-27T04:01:24.760.fits,-92.6,15.9,1.7,745.1,745.1,0.58,0.57,8.0,0.014415
OMEGA.2022-01-27T06:44:26.807.fits,-92.9,14.6,0.78,744.0,743.9,0.76,0.69,8.0,0.011112
OMEGA.2022-01-27T06:44:26.807.fits,-92.9,14.6,0.78,744.0,743.9,0.76,0.69,8.0,0.011112
OMEGA.2022-01-27T06:44:26.807.fits,-92.9,14.6,0.78,744.0,743.9,0.76,0.69,8.0,0.011112
OMEGA.2022-01-27T06:44:26.807.fits,-92.9,14.6,0.78,744.0,743.9,0.76,0.69,8.0,0.011112
OMEGA.2022-01-27T06:44:26.807.fits,-92.9,14.6,0.78,744.0,743.9,0.76,0.69,8.0,0.011112
OMEGA.2022-01-28T00:48:51.656.fits,-92.8,15.53,5.75,744.1,744.2,0.55,0.69,4.0,0.0063
OMEGA.2022-01-28T00:48:51.656.fits,-92.8,15.53,5.75,744.1,744.2,0.55,0.69,4.0,0.0063
OMEGA.2022-01-28T00:48:51.656.fits,-92.8,15.53,5.75,744.1,744.2,0.55,0.69,4.0,0.0063
OMEGA.2022-01-28T00:48:51.656.fits,-92.8,15.53,5.75,744.1,744.2,0.55,0.69,4.0,0.0063
OMEGA.2022-01-28T00:54:56.197.fits,-92.8,15.99,6.08,744.2,744.2,0.65,0.81,3.0,0.004928
OMEGA.2022-01-28T00:54:56.197.fits,-92.8,15.99,6.08,744.2,744.2,0.65,0.81,3.0,0.004928
OMEGA.2022-01-28T00:54:56.197.fits,-92.8,15.99,6.08,744.2,744.2,0.65,0.81,3.0,0.004928
OMEGA.2022-01-28T00:54:56.197.fits,-92.8,15.99,6.08,744.2,744.2,0.65,0.81,3.0,0.004928
OMEGA.2022-01-28T00:54:56.197.fits,-92.8,15.99,6.08,744.2,744.2,0.65,0.81,3.0,0.004928
OMEGA.2022-01-28T00:54:56.197.fits,-92.8,15.99,6.08,744.2,744.2,0.65,0.81,3.0,0.004928
OMEGA.2022-01-28T01:14:00.010.fits,-92.8,15.61,6.33,744.2,744.3,0.84,0.72,3.0,0.006936
OMEGA.2022-01-28T01:14:00.010.fits,-92.8,15.61,6.33,744.2,744.3,0.84,0.72,3.0,0.006936
OMEGA.2022-01-28T01:14:00.010.fits,-92.8,15.61,6.33,744.2,744.3,0.84,0.72,3.0,0.006936
OMEGA.2022-01-28T01:14:00.010.fits,-92.8,15.61,6.33,744.2,744.3,0.84,0.72,3.0,0.006936
OMEGA.2022-01-28T01:14:00.010.fits,-92.8,15.61,6.33,744.2,744.3,0.84,0.72,3.0,0.006936
OMEGA.2022-01-28T01:32:13.553.fits,-92.7,15.58,5.33,744.4,744.4,0.74,0.67,5.0,0.010039
OMEGA.2022-01-28T01:32:13.553.fits,-92.7,15.58,5.33,744.4,744.4,0.74,0.67,5.0,0.010039
OMEGA.2022-01-28T01:32:13.553.fits,-92.7,15.58,5.33,744.4,744.4,0.74,0.67,5.0,0.010039
OMEGA.2022-01-28T01:32:13.553.fits,-92.7,15.58,5.33,744.4,744.4,0.74,0.67,5.0,0.010039
OMEGA.2022-01-28T01:32:13.553.fits,-92.7,15.58,5.33,744.4,744.4,0.74,0.67,5.0,0.010039
OMEGA.2022-01-28T01:32:13.553.fits,-92.7,15.58,5.33,744.4,744.4,0.74,0.67,5.0,0.010039
OMEGA.2022-01-28T01:32:13.553.fits,-92.7,15.58,5.33,744.4,744.4,0.74,0.67,5.0,0.010039
OMEGA.2022-01-28T01:32:13.553.fits,-92.7,15.58,5.33,744.4,744.4,0.74,0.67,5.0,0.010039
OMEGA.2022-01-28T01:58:56.878.fits,-92.5,15.25,4.83,744.5,744.5,0.74,0.87,8.0,0.0079
OMEGA.2022-01-28T01:58:56.878.fits,-92.5,15.25,4.83,744.5,744.5,0.74,0.87,8.0,0.0079
OMEGA.2022-01-28T01:58:56.878.fits,-92.5,15.25,4.83,744.5,744.5,0.74,0.87,8.0,0.0079
OMEGA.2022-01-28T01:58:56.878.fits,-92.5,15.25,4.83,744.5,744.5,0.74,0.87,8.0,0.0079
OMEGA.2022-01-28T03:04:55.278.fits,-91.8,15.68,2.45,744.7,744.7,0.5,0.52,7.0,0.017379
OMEGA.2022-01-28T03:04:55.278.fits,-91.8,15.68,2.45,744.7,744.7,0.5,0.52,7.0,0.017379
OMEGA.2022-01-28T03:04:55.278.fits,-91.8,15.68,2.45,744.7,744.7,0.5,0.52,7.0,0.017379
OMEGA.2022-01-28T03:06:39.858.fits,-91.8,15.82,2.5,744.7,744.7,0.54,0.53,6.0,0.019837
OMEGA.2022-01-28T03:06:39.858.fits,-91.8,15.82,2.5,744.7,744.7,0.54,0.53,6.0,0.019837
OMEGA.2022-01-28T03:06:39.858.fits,-91.8,15.82,2.5,744.7,744.7,0.54,0.53,6.0,0.019837
OMEGA.2022-01-28T03:30:36.453.fits,-92.5,15.8,2.0,744.6,744.6,0.55,0.58,6.0,0.020772
OMEGA.2022-01-28T03:30:36.453.fits,-92.5,15.8,2.0,744.6,744.6,0.55,0.58,6.0,0.020772
OMEGA.2022-01-28T03:30:36.453.fits,-92.5,15.8,2.0,744.6,744.6,0.55,0.58,6.0,0.020772
